PLAYER_NAME,SEASON,USG_PCT,DEPENDENCE_SCORE,ASSISTED_FGM_PCT,OPEN_SHOT_FREQUENCY,SELF_CREATED_USAGE_RATIO,DEPENDENCE_CATEGORY
Markelle Fultz,2021-22,0.265,0.2448113002581601,0.10310559006211173,0.0915637860082304,0.3139130434782609,Low
Lauri Markkanen,2022-23,0.259,0.6398864036342038,0.8236641221374046,0.21671469740634,0.06171755725190839,High
Klay Thompson,2022-23,0.256,0.6092119093483747,0.7920868890612879,0.1730558598028478,0.07276958882854923,High
Anthony Davis,2022-23,0.277,0.5877356484107218,0.7959542656112577,0.1063084112149532,0.0714160070360598,High
Kristaps Porziņģis,2022-23,0.272,0.653129376514515,0.8963782696177063,0.1717752234993614,0.06217303822937622,High
LeBron James,2022-23,0.322,0.42871803477130827,0.4581695676586188,0.1224582015363759,0.1896406513194834,Moderate
Nikola Jokić,2022-23,0.263,0.5597827314912163,0.758220502901354,0.0790006752194463,0.08462282398452609,High
Joel Embiid,2022-23,0.37,0.5400227125098196,0.6705670567056706,0.1446322067594433,0.11530153015301527,High
Julius Randle,2022-23,0.288,0.4799891103324587,0.5515660809778458,0.1388589881593111,0.15695187165775396,High
Kelly Oubre Jr.,2022-23,0.257,0.5228840788141254,0.6273996509598605,0.1557907113462669,0.13041012216404882,High
Jaylen Brown,2022-23,0.307,0.41531716770656074,0.4490306441525953,0.0968992248062015,0.19283927454659164,Moderate
Kyle Kuzma,2022-23,0.273,0.4725983885169032,0.5266362252663623,0.1524663677130045,0.1656773211567732,High
Bam Adebayo,2022-23,0.251,0.5085722900648274,0.6736318407960199,0.0505050505050505,0.11422885572139303,High
Jayson Tatum,2022-23,0.319,0.406312374592941,0.4435643564356435,0.0787850023730422,0.19475247524752476,Moderate
Stephen Curry,2022-23,0.297,0.42337649195962634,0.4037304452466908,0.1830225711481845,0.20869434416365823,Moderate
Keldon Johnson,2022-23,0.273,0.4739614598233125,0.5365053322395406,0.1426146010186757,0.1622231337161608,High
Christian Wood,2022-23,0.259,0.6290918620445285,0.784503631961259,0.2404181184668989,0.07542372881355931,High
LaMelo Ball,2022-23,0.289,0.4524313629845801,0.38063740228502707,0.2982017982017982,0.2167769092002405,High
RJ Barrett,2022-23,0.256,0.4570683500081051,0.4816878980891719,0.1707014276846679,0.18140923566878983,High
Pascal Siakam,2022-23,0.27,0.41527570863546476,0.38617886178861793,0.1843243243243243,0.21483739837398372,Moderate
Paul George,2022-23,0.294,0.3880414513023209,0.38741258741258744,0.10479375696767,0.2144055944055944,Moderate
Jordan Poole,2022-23,0.282,0.4653817795250321,0.4425,0.2490372272143774,0.195125,High
Kevin Durant,2022-23,0.305,0.37764349733028213,0.4027459954233409,0.0537280701754385,0.20903890160183067,Moderate
Kyrie Irving,2022-23,0.286,0.365769001406994,0.3221183800623052,0.1321036889332004,0.23725856697819317,Moderate
Bojan Bogdanovic,2022-23,0.251,0.45363878057828044,0.47746883988494726,0.1667792032410533,0.18288590604026844,High
CJ McCollum,2022-23,0.26,0.39958125919957493,0.346262341325811,0.1950810508664058,0.22880818053596613,Moderate
Jordan Clarkson,2022-23,0.273,0.3937521298908442,0.3595255744996293,0.1599526066350711,0.22416604892512973,Moderate
Desmond Bane,2022-23,0.252,0.46123567241228447,0.4542829643888354,0.2207792207792207,0.1910009624639076,High
Giannis Antetokounmpo,2022-23,0.373,0.37233653631007135,0.33741888968997835,0.1295566502463054,0.23190338860850757,Moderate
Kawhi Leonard,2022-23,0.267,0.3688147708136289,0.3554868624420402,0.0943283582089552,0.22557959814528591,Moderate
Damian Lillard,2022-23,0.331,0.3456769004654201,0.27734138972809663,0.137065637065637,0.25293051359516616,Low
Terry Rozier,2022-23,0.262,0.3552518251267981,0.305980528511822,0.1245323356493853,0.24290681502086228,Low
Donovan Mitchell,2022-23,0.31,0.3333635957783355,0.2654921020656137,0.1183891314895681,0.2570777642770352,Low
Jalen Green,2022-23,0.274,0.36274721468293886,0.29378531073446323,0.1629339305711086,0.24717514124293785,Moderate
Brandon Ingram,2022-23,0.306,0.3478691428705507,0.32173913043478264,0.0814894765245547,0.23739130434782607,Low
Zach LaVine,2022-23,0.278,0.3645703025680142,0.30282227307398935,0.1555555555555555,0.2440122044241037,Moderate
Norman Powell,2022-23,0.251,0.4401761930905468,0.45246277205040086,0.1631445477599323,0.1916380297823597,Moderate
Bradley Beal,2022-23,0.288,0.3556841505131129,0.2923076923076924,0.1448118586088939,0.24769230769230766,Low
Russell Westbrook,2022-23,0.266,0.4028071768932638,0.32194705380017086,0.2381656804733728,0.23731853116994017,Moderate
Khris Middleton,2022-23,0.259,0.3864987218171151,0.3783505154639175,0.1130081300813008,0.21757731958762885,Moderate
Jamal Murray,2022-23,0.256,0.3839174123948631,0.2996715927750411,0.2152214597629445,0.2451149425287356,Moderate
Paolo Banchero,2022-23,0.272,0.3745742192961273,0.3267326732673267,0.1508344030808729,0.23564356435643563,Moderate
Anthony Edwards,2022-23,0.292,0.3204402535542331,0.24240331491712708,0.113624678663239,0.2651588397790055,Low
Devin Booker,2022-23,0.311,0.3130432752800229,0.24817518248175185,0.0844510680576254,0.26313868613138686,Low
Zion Williamson,2022-23,0.288,0.33695621783702745,0.3056849953401678,0.0726708074534161,0.24301025163094125,Low
Jaden Ivey,2022-23,0.251,0.3983672401402575,0.29443938012762083,0.2637944066515495,0.2469462169553327,Moderate
Cade Cunningham,2022-23,0.287,0.3398345718942116,0.2067840834964123,0.2186495176848874,0.27762557077625566,Low
Bones Hyland,2022-23,0.271,0.45649931783910574,0.3853658536585365,0.3032384690873405,0.21512195121951222,High
DeMar DeRozan,2022-23,0.272,0.30113636363636365,0.23257575757575755,0.0721590909090909,0.26859848484848486,Low
Darius Garland,2022-23,0.262,0.3544746151076492,0.2336160370084811,0.2231051344743276,0.2682343870470316,Low
Ja Morant,2022-23,0.338,0.30913762807070755,0.16947185142193844,0.1829145728643215,0.2906848520023215,Low
De'Aaron Fox,2022-23,0.288,0.3091366506965889,0.1909150757077025,0.1530444322545255,0.2831797235023041,Low
John Wall,2022-23,0.259,0.40888331013173973,0.31418918918918914,0.2663316582914573,0.2400337837837838,Moderate
Duane Washington Jr.,2022-23,0.298,0.4238657863618447,0.35968992248062015,0.2457627118644067,0.22410852713178292,Moderate
Kenneth Lofton Jr.,2022-23,0.267,,0.8127340823970037,,0.06554307116104867,
Jalen Brunson,2022-23,0.266,0.26836304488503915,0.13829093281148086,0.1098463289698349,0.30159817351598167,Low
Lindell Wigginton,2022-23,0.251,0.44002620725210523,0.43356643356643365,0.1890359168241966,0.1982517482517482,Moderate
Luka Dončić,2022-23,0.368,0.23749266562355534,0.10086767895878523,0.0737704918032786,0.31469631236442513,Low
Shai Gilgeous-Alexander,2022-23,0.318,0.2583696147218119,0.09944444444444445,0.1354012801575578,0.31519444444444444,Low
Trae Young,2022-23,0.313,0.29716389810729005,0.10353378797272172,0.2405462184873949,0.31376317420954736,Low
Cam Thomas,2022-23,0.268,,0.1737012987012987,,0.28920454545454544,
Donovan Williams,2022-23,0.385,0.47625,0.5,0.2,0.175,High
Stanley Umude,2022-23,0.5,1.0,1.0,1.0,0.0,High
Ryan Rollins,2022-23,0.26,0.6195754716981132,0.578616352201258,0.4999999999999999,0.14748427672955972,High
Lester Quinones,2022-23,0.283,0.61625,0.5,0.6,0.175,High
Anthony Davis,2023-24,0.261,0.5875755434019578,0.7978723404255319,0.1031793641271745,0.07074468085106383,High
Victor Wembanyama,2023-24,0.312,0.6086961946350593,0.783406113537118,0.1836734693877551,0.0758078602620087,High
Nikola Jokić,2023-24,0.288,0.5454250612666358,0.7140536149471974,0.0994969256567915,0.10008123476848091,High
Joel Embiid,2023-24,0.387,0.5278056689720301,0.6651126651126651,0.1173235563703024,0.1172105672105672,High
Alperen Sengun,2023-24,0.27,0.553354872619342,0.6854043392504932,0.1620578778135048,0.1101084812623274,High
Karl-Anthony Towns,2023-24,0.268,0.5947358711791975,0.7523148148148149,0.1870925684485006,0.08668981481481478,High
Stephen Curry,2023-24,0.302,0.4289353592490579,0.40136476426799006,0.2022001047668936,0.20952233250620347,Moderate
Kevin Durant,2023-24,0.283,0.4136868983957219,0.46472727272727277,0.0703781512605042,0.1873454545454545,Moderate
Kyle Kuzma,2023-24,0.295,0.4485076871657754,0.478030303030303,0.1513368983957219,0.18268939393939393,High
Paul George,2023-24,0.264,0.4357448560356836,0.47162576687116564,0.1237922705314009,0.18493098159509203,Moderate
RJ Barrett,2023-24,0.257,0.49068937368607574,0.52885443583118,0.2010652463382157,0.16490094745908698,High
Jerami Grant,2023-24,0.255,0.45952817962312553,0.5299219427580226,0.110546378653113,0.16452732003469206,High
Jaren Jackson Jr.,2023-24,0.302,0.47375310239682317,0.451638065522621,0.2602272727272727,0.19192667706708263,High
LaMelo Ball,2023-24,0.315,0.4268383370226895,0.3351318944844125,0.2884615384615384,0.2327038369304556,Moderate
Julius Randle,2023-24,0.287,0.42001497424271095,0.4387917329093799,0.1245828698553949,0.19642289348171701,Moderate
LeBron James,2023-24,0.285,0.40330912143321107,0.39739884393063585,0.1345062429057889,0.21091040462427743,Moderate
Tyler Herro,2023-24,0.268,0.43680016410319505,0.4130262112787927,0.2084282460136674,0.20544082605242256,Moderate
Jaylen Brown,2023-24,0.283,0.37456112494583005,0.3623595505617978,0.1011738401341531,0.22317415730337076,Moderate
Kawhi Leonard,2023-24,0.261,,0.4120065789473685,,0.20579769736842102,
Kyrie Irving,2023-24,0.274,0.36889631876939166,0.3039027511196417,0.166410650281618,0.2436340371081254,Moderate
Giannis Antetokounmpo,2023-24,0.32,0.39461760518346023,0.3823767178658044,0.1305970149253731,0.21616814874696844,Moderate
Dejounte Murray,2023-24,0.259,0.3309644930898372,0.2898089171974523,0.077664702731655,0.2485668789808917,Low
Jordan Poole,2023-24,0.256,0.4503217177559283,0.3778529163144547,0.2960526315789474,0.21775147928994085,High
Desmond Bane,2023-24,0.273,0.4067006826179914,0.3473005640612409,0.21397616468039,0.22844480257856567,Moderate
Anfernee Simons,2023-24,0.276,0.34019400953029266,0.2654867256637168,0.1379120879120878,0.2570796460176991,Low
Cam Whitmore,2023-24,0.255,0.5139596891694997,0.5779310344827586,0.1991951710261569,0.14772413793103448,High
Jordan Clarkson,2023-24,0.255,0.39093288263172565,0.34705882352941175,0.1692620176032498,0.22852941176470587,Moderate
Jayson Tatum,2023-24,0.296,0.3322731517253249,0.28751753155680226,0.0845953002610966,0.2493688639551192,Low
Jalen Green,2023-24,0.27,0.3821282375600081,0.3085271317829458,0.1977750309023486,0.24201550387596896,Moderate
De'Aaron Fox,2023-24,0.3,0.33301729214897846,0.2332155477031802,0.1623563218390804,0.2683745583038869,Low
Donovan Mitchell,2023-24,0.301,0.33509159390515325,0.24670433145009418,0.1494949494949495,0.263653483992467,Low
Tyrese Maxey,2023-24,0.273,0.3623090217793682,0.244375,0.2305034550839092,0.26446875,Moderate
Cade Cunningham,2023-24,0.298,0.35507227848101264,0.24683544303797467,0.2064,0.2636075949367088,Low
Brandon Ingram,2023-24,0.269,0.35345104547982775,0.31872852233676985,0.1016311166875784,0.23844501718213054,Low
DeMar DeRozan,2023-24,0.252,0.3341615246996969,0.2739420935412026,0.1088992974238875,0.25412026726057907,Low
Terry Rozier,2023-24,0.253,0.35036572121682363,0.2725137039937353,0.1571865443425076,0.2546202036021926,Low
Paolo Banchero,2023-24,0.292,0.3391123127115335,0.26432391138273503,0.1364411597498578,0.25748663101604274,Low
Collin Sexton,2023-24,0.267,0.37071559817182387,0.3326848249027238,0.1315192743764172,0.23356031128404667,Moderate
Jamal Murray,2023-24,0.273,0.352297480331231,0.24643125469571747,0.1990349819059107,0.26374906085649885,Low
Anthony Edwards,2023-24,0.314,0.31364278470008694,0.2142857142857143,0.133367139959432,0.27499999999999997,Low
Devin Booker,2023-24,0.289,0.31533973838661333,0.23011363636363635,0.1161695447409733,0.2694602272727273,Low
Ja Morant,2023-24,0.296,0.3395487954293715,0.1985203452527743,0.229343220338983,0.280517879161529,Low
Cam Thomas,2023-24,0.296,0.3184566121159482,0.241248097412481,0.1095661846496107,0.2655631659056316,Low
Damian Lillard,2023-24,0.274,0.33414394771859124,0.21688400823610154,0.1883228391528334,0.27409059711736444,Low
Luka Dončić,2023-24,0.355,0.26592191707370116,0.14422110552763823,0.0946117946542214,0.2995226130653266,Low
Jalen Brunson,2023-24,0.311,0.2815284117571776,0.1575757575757576,0.1206006569685593,0.2948484848484848,Low
Scoot Henderson,2023-24,0.26,0.37789580912661774,0.25997952917093137,0.2533022533022533,0.259007164790174,Moderate
Zion Williamson,2023-24,0.285,0.28620667055531157,0.2277413308341143,0.0362364907819453,0.27029053420806,Low
Trae Young,2023-24,0.289,0.3719980471501755,0.16341627437794215,0.370950323974082,0.2928043039677202,Moderate
Luka Garza,2023-24,0.278,,0.8852459016393444,,0.06885245901639342,
Shai Gilgeous-Alexander,2023-24,0.317,0.28196836789843716,0.10313901345291476,0.1976802824004034,0.31390134529147984,Low
Dexter Dennis,2023-24,0.278,0.47235294117647064,0.4666666666666667,0.2352941176470588,0.18666666666666665,High
Isaiah Wong,2023-24,0.375,0.44166666666666665,0.33333333333333337,0.3333333333333333,0.2333333333333333,Moderate
Lindell Wigginton,2023-24,0.412,0.35808383233532937,0.4011976047904191,0.0,0.2095808383233533,Moderate
Kevon Harris,2023-24,0.286,0.44166666666666665,0.33333333333333337,0.3333333333333333,0.2333333333333333,Moderate
Joshua Primo,2023-24,0.259,0.65,1.0,0.0,0.0,High
Nikola Jokić,2024-25,0.285,0.5867460324393741,0.7717930545712262,0.1371340523882896,0.07987243090007086,High
Victor Wembanyama,2024-25,0.3,0.6287289764677526,0.8264268960125098,0.1809881847475832,0.060750586395621566,High
Kristaps Porziņģis,2024-25,0.253,0.7190410313701505,0.9491353001017294,0.277190332326284,0.030518819938962362,High
Anthony Davis,2024-25,0.301,0.5637328011889353,0.7220863895680523,0.1406162464985994,0.09726976365118171,High
Brandon Miller,2024-25,0.27,0.5098139714737491,0.5619777158774374,0.2095709570957095,0.1533077994428969,High
Karl-Anthony Towns,2024-25,0.265,0.5835261212791634,0.7632575757575758,0.1398230088495575,0.08285984848484847,High
Joel Embiid,2024-25,0.342,0.5686202663964978,0.7144194756554307,0.1652593486127865,0.09995318352059922,High
Kevin Durant,2024-25,0.283,0.4277492974307229,0.48668106551475876,0.0799779371207942,0.17966162706983443,Moderate
RJ Barrett,2024-25,0.281,0.46390412454420404,0.48487084870848707,0.1857988165680473,0.18029520295202953,High
Alperen Sengun,2024-25,0.259,0.492272998107777,0.5923862581244197,0.1170991350632069,0.1426648096564531,High
Stephen Curry,2024-25,0.286,0.43781075369066486,0.4339493497604381,0.1821727019498607,0.19811772758384666,Moderate
Miles Bridges,2024-25,0.273,0.45737824405947164,0.46854838709677415,0.1898883009994121,0.18600806451612903,High
Jaren Jackson Jr.,2024-25,0.274,0.47481844500368975,0.44453064391000774,0.273170731707317,0.19441427463149727,High
LeBron James,2024-25,0.291,0.39917279207826856,0.3865371269951423,0.1378169790518191,0.21471200555170017,Moderate
Scottie Barnes,2024-25,0.262,0.43196837824312184,0.4433497536945813,0.1523867809057527,0.19482758620689652,Moderate
Brandon Ingram,2024-25,0.305,0.38169794050343253,0.406559877955759,0.06,0.20770404271548434,Moderate
Franz Wagner,2024-25,0.306,0.3756859800427063,0.34083601286173637,0.1343669250645995,0.23070739549839225,Moderate
LaMelo Ball,2024-25,0.342,0.3996170395869191,0.3017785427423981,0.2571428571428571,0.24437751004016064,Moderate
Tyler Herro,2024-25,0.271,0.40604082182457535,0.3756345177664975,0.1726256983240223,0.21852791878172587,Moderate
Moritz Wagner,2024-25,0.254,0.646843402784558,0.826580226904376,0.2325301204819276,0.0606969205834684,High
Jalen Suggs,2024-25,0.268,0.47984271197059,0.43447669305189096,0.3015294974508375,0.19793315743183815,High
Kawhi Leonard,2024-25,0.28,0.37759348667874565,0.35003579098067283,0.1270029673590504,0.22748747315676449,Moderate
Devin Booker,2024-25,0.285,0.38628937764914106,0.36954858454475903,0.1246698362387744,0.2206579954093343,Moderate
Jonathan Kuminga,2024-25,0.271,0.47451817439889515,0.5133404482390609,0.1764705882352941,0.17033084311632868,High
Norman Powell,2024-25,0.255,0.4186606051497846,0.4238052299368801,0.1415873015873016,0.20166816952209196,Moderate
Tristan Vukcevic,2024-25,0.252,0.7016058695104777,0.8967495219885278,0.3096960926193922,0.06195028680688332,High
Jordan Poole,2024-25,0.281,0.44638859500719025,0.38169826875515245,0.2794591113972955,0.21640560593569663,Moderate
CJ McCollum,2024-25,0.266,0.3821132075471698,0.3479245283018868,0.1428571428571428,0.2282264150943396,Moderate
Kyrie Irving,2024-25,0.264,0.35608401965033953,0.29908972691807534,0.1365079365079365,0.2453185955786736,Low
Jalen Williams,2024-25,0.27,0.39662325869565596,0.3215573179524154,0.2210401891252955,0.2374549387166546,Moderate
Jaylen Brown,2024-25,0.282,0.36514864326030294,0.3227206946454414,0.1294922989161437,0.2370477568740955,Moderate
De'Aaron Fox,2024-25,0.274,0.3680877051866417,0.2927478376580174,0.179637526652452,0.2475382568196939,Moderate
Zach LaVine,2024-25,0.251,0.3935790534208958,0.3359746434231379,0.1922611850060459,0.23240887480190173,Moderate
Giannis Antetokounmpo,2024-25,0.346,0.3449694158854022,0.3199393479909022,0.0757113821138211,0.23802122820318422,Low
Jayson Tatum,2024-25,0.301,0.3323321725444367,0.28167115902964956,0.0929070929070929,0.2514150943396226,Low
Jalen Green,2024-25,0.267,0.35866359204136466,0.276510067114094,0.1753283837806967,0.2532214765100671,Moderate
Donovan Mitchell,2024-25,0.298,0.3367911233752887,0.2443631931748933,0.1576116191500807,0.2644728823887873,Low
James Wiseman,2024-25,0.455,0.825,1.0,0.5,0.0,High
Stephon Castle,2024-25,0.253,0.46837753119468073,0.4189473684210526,0.2904019688269073,0.20336842105263156,High
Damian Lillard,2024-25,0.269,,0.26412525527569775,,0.2575561606535058,
Jordan Clarkson,2024-25,0.269,0.3948849677009425,0.38329979879275655,0.1300751879699248,0.2158450704225352,Moderate
Anthony Edwards,2024-25,0.307,0.3185033606685632,0.22503082614056713,0.1322880940715335,0.2712392108508015,Low
Jaden Ivey,2024-25,0.256,0.43221323776237586,0.3655589123867069,0.261437908496732,0.22205438066465258,Moderate
Tyrese Maxey,2024-25,0.293,0.3555037342132386,0.2168458781362007,0.2494039103481164,0.27410394265232974,Low
Paolo Banchero,2024-25,0.33,0.3260980998464593,0.2424445936870382,0.1297324583543664,0.2651443922095366,Low
Ja Morant,2024-25,0.312,0.3616403501758874,0.24056603773584906,0.2338983050847457,0.2658018867924528,Moderate
Luka Dončić,2024-25,0.328,0.30880611523506535,0.2125603864734299,0.1219512195121951,0.27560386473429954,Low
Darius Garland,2024-25,0.265,0.39687768251243166,0.27662957074721783,0.2843450479233227,0.2531796502384737,Moderate
Dejounte Murray,2024-25,0.263,0.316363121896461,0.2501845018450185,0.0911376492771841,0.2624354243542435,Low
Cam Thomas,2024-25,0.328,0.3179116844975876,0.2507936507936508,0.0947136563876652,0.2622222222222222,Low
Collin Sexton,2024-25,0.264,0.3609094887355915,0.2902033271719039,0.1626724763979666,0.24842883548983363,Moderate
Cade Cunningham,2024-25,0.323,0.29884917836949343,0.17757009345794394,0.1422393080249879,0.2878504672897196,Low
Zion Williamson,2024-25,0.325,0.2981391349718677,0.25151777970511713,0.0372120496160661,0.261968777103209,Low
Jalen Brunson,2024-25,0.289,0.27921099196423826,0.1481028151774787,0.1271739130434782,0.29816401468788245,Low
Shai Gilgeous-Alexander,2024-25,0.336,0.2631191543184899,0.10326933056564602,0.1436438733363928,0.31385573430202385,Low
Trae Young,2024-25,0.285,0.32720565309658156,0.13686382393397523,0.2799558255107675,0.30209766162310864,Low
James Harden,2024-25,0.286,0.25901398302823286,0.1349380014587892,0.0878048780487804,0.3027716994894238,Low
Damion Lee,2024-25,0.269,0.6119527027027027,0.6599999999999999,0.3648648648648649,0.119,High
Bones Hyland,2024-25,0.274,0.4401516768292683,0.3025,0.3719512195121951,0.24412499999999998,Moderate
Alondes Williams,2024-25,0.286,0.40625,0.5,0.0,0.175,Moderate
Cui Cui,2024-25,0.296,0.6025,0.8,0.1428571428571428,0.06999999999999999,High
