PLAYER_ID,PLAYER_NAME,SEASON,AGE,USG_PCT,predicted_archetype_at_target,star_level_potential_at_target,king_prob_at_target,bulldozer_prob_at_target,base_signal_strength,data_completeness,quality_filter_passed,confidence,star_potential_percentile,CREATION_VOLUME_RATIO,LEVERAGE_USG_DELTA,EFG_ISO_WEIGHTED
1627750,Jamal Murray,2019-20,23.0,0.248,King (Resilient Star),0.8115874,0.7914309,0.020156495,0.5303817169069461,0.5,False,Low,100.0,0.6825688073394496,0.0429999999999999,0.4647956989247312
1630169,Tyrese Haliburton,2024-25,25.0,0.21,King (Resilient Star),0.78828055,0.6413556,0.14692497,0.6501957202505217,0.5,False,Low,99.65635738831615,0.7630480167014614,0.095,0.5737523939808481
1627750,Jamal Murray,2018-19,22.0,0.241,King (Resilient Star),0.7627628,0.7364183,0.026344469,0.4963658474142344,0.5,False,Low,99.3127147766323,0.6308243727598566,0.03,0.4333934659090909
1630227,Daishen Nix,2022-23,21.0,0.149,King (Resilient Star),0.76065785,0.67801154,0.0826463,0.9446934968017057,0.5,False,Low,98.96907216494846,0.4716417910447761,0.051,0.3721962025316456
1626209,Mario Hezonja,2015-16,21.0,0.166,King (Resilient Star),0.75956416,0.5066048,0.25295934,0.7117016539440202,0.5,False,Low,98.62542955326461,0.272264631043257,0.097,0.5474018691588785
1629645,Kevin Porter Jr.,2020-21,21.0,0.247,King (Resilient Star),0.7555985,0.69552034,0.06007815,0.8286459748117049,0.5,False,Low,98.28178694158075,0.7407087294727744,0.0389999999999999,0.4928774795799299
1626151,Aaron Harrison,2017-18,23.0,0.147,King (Resilient Star),0.7414863,0.6337852,0.107701145,0.8111181604357511,0.5,False,Low,97.9381443298969,0.268630849220104,0.131,0.2864516129032258
1629614,Andrew Nembhard,2024-25,25.0,0.163,King (Resilient Star),0.74040127,0.5293687,0.21103255,0.502814113597246,0.5,False,Low,97.59450171821305,0.5948795180722891,0.0159999999999999,0.5350784810126582
1629659,Talen Horton-Tucker,2020-21,20.0,0.21,King (Resilient Star),0.7263762,0.40016747,0.32620874,0.8546743697478989,0.5,False,Low,97.2508591065292,0.7205882352941178,0.065,0.5295357142857143
1630625,Dalano Banton,2024-25,25.0,0.237,King (Resilient Star),0.71951634,0.64284587,0.07667047,0.7813013070396695,0.5,False,Low,96.90721649484536,0.5136436597110754,0.0559999999999999,0.4186968749999999
1642267,Bub Carrington,2024-25,19.0,0.154,King (Resilient Star),0.7036017,0.6066764,0.09692529,0.45829638151014424,0.5,False,Low,96.56357388316151,0.521229868228404,0.044,0.488185393258427
1626170,Jerian Grant,2015-16,23.0,0.185,King (Resilient Star),0.7003745,0.63343453,0.06693994,0.8568440139551963,0.5,False,Low,96.21993127147766,0.6786632390745501,0.1029999999999999,0.3906287878787879
203898,Tyler Ennis,2017-18,23.0,0.169,King (Resilient Star),0.6992738,0.6300722,0.06920167,0.6253619118270454,0.5,False,Low,95.87628865979381,0.771513353115727,0.099,0.4024461538461538
1630559,Austin Reaves,2021-22,24.0,0.121,King (Resilient Star),0.6990761,0.46151143,0.23756468,0.4540228426395938,0.5,False,Low,95.53264604810997,0.2842639593908629,0.036,0.5365982142857143
1630591,Jalen Suggs,2022-23,22.0,0.196,King (Resilient Star),0.69889796,0.607122,0.09177593,0.6197544642857139,0.5,False,Low,95.1890034364261,0.5578124999999999,0.0449999999999999,0.4764201680672268
203920,Khem Birch,2017-18,25.0,0.131,King (Resilient Star),0.68839467,0.47943056,0.20896412,0.6984231805929918,0.5,False,Low,94.84536082474226,0.0235849056603773,0.04,1.0
1630560,Cam Thomas,2021-22,20.0,0.212,King (Resilient Star),0.6880526,0.6163897,0.07166291,0.5613539200210471,0.5,False,Low,94.50171821305841,0.6942909760589319,0.0709999999999999,0.4563103448275861
1642354,KJ Simpson,2024-25,22.0,0.188,King (Resilient Star),0.6817341,0.6139,0.067834094,0.6161989795918366,0.5,False,Low,94.15807560137456,0.6228571428571428,0.039,0.3726009174311927
1631170,Jaime Jaquez Jr.,2024-25,24.0,0.194,King (Resilient Star),0.68163383,0.60889417,0.07273966,0.3652380952380952,0.5,False,Low,93.81443298969072,0.5666666666666667,0.038,0.5048204334365325
1628973,Jalen Brunson,2020-21,24.0,0.196,King (Resilient Star),0.68060964,0.600472,0.08013768,0.5198214285714287,0.5,False,Low,93.47079037800687,0.692,0.0289999999999999,0.5764238921001927
1628401,Derrick White,2018-19,24.0,0.178,King (Resilient Star),0.6798713,0.59339017,0.08648114,0.7050337837837837,0.5,False,Low,93.12714776632302,0.6570945945945945,0.06,0.5114575835475579
1630201,Malachi Flynn,2020-21,23.0,0.183,King (Resilient Star),0.6780711,0.62255776,0.05551332,0.46019721019721027,0.5,False,Low,92.78350515463917,0.6885521885521886,0.09,0.4292469437652811
1628972,Troy Brown Jr.,2023-24,24.0,0.139,King (Resilient Star),0.67374927,0.539486,0.13426326,0.66559331797235,0.5,False,Low,92.43986254295532,0.2451612903225807,0.1109999999999999,0.5108289473684211
1630175,Cole Anthony,2020-21,21.0,0.235,King (Resilient Star),0.6729129,0.58960444,0.08330847,0.9568621961212781,0.5,False,Low,92.09621993127148,0.7562141491395793,0.024,0.4463805309734513
1630559,Austin Reaves,2022-23,25.0,0.154,Bulldozer (Fragile Star),0.67089367,0.32663587,0.3442578,0.652689995189995,0.5,False,Low,91.75257731958763,0.4865319865319865,-0.0399999999999999,0.6270934256055364
203918,Rodney Hood,2015-16,23.0,0.215,King (Resilient Star),0.6687897,0.60524267,0.063547,0.45868250843644537,0.5,False,Low,91.40893470790378,0.5118110236220472,0.031,0.4427318681318681
203915,Spencer Dinwiddie,2016-17,24.0,0.14,King (Resilient Star),0.6681155,0.5782583,0.08985721,0.8678831750091338,0.5,False,Low,91.06529209621993,0.7365728900255754,0.093,0.4643402777777777
1642345,Oso Ighodaro,2024-25,22.0,0.103,King (Resilient Star),0.6629158,0.44071963,0.22219622,0.6541191476590634,0.5,False,Low,90.72164948453609,0.0840336134453781,0.085,0.583
1629001,De'Anthony Melton,2018-19,21.0,0.147,King (Resilient Star),0.6619034,0.54923725,0.1126661,0.44853184377199146,0.5,False,Low,90.37800687285224,0.5073891625615763,0.045,0.354504854368932
1631106,Tari Eason,2023-24,23.0,0.188,King (Resilient Star),0.65506077,0.5774158,0.07764493,0.21902666377628438,0.5,False,Low,90.03436426116839,0.2412746585735963,0.034,0.4854591194968553
1628372,Dennis Smith Jr.,2022-23,25.0,0.175,King (Resilient Star),0.65258163,0.5777421,0.07483954,0.6089947495077662,0.5,False,Low,89.69072164948454,0.6431852986217458,0.04,0.4117380952380952
1629013,Landry Shamet,2021-22,25.0,0.16,King (Resilient Star),0.6494608,0.5763754,0.07308536,0.29915276329509893,0.5,False,Low,89.3470790378007,0.2226277372262773,0.0279999999999999,0.4408032786885245
1642281,Jaylon Tyson,2024-25,22.0,0.164,King (Resilient Star),0.64794284,0.54015946,0.107783385,0.33834480780263904,0.5,False,Low,89.00343642611683,0.3413654618473896,0.1219999999999999,0.4627764705882353
203901,Elfrid Payton,2018-19,25.0,0.177,King (Resilient Star),0.6436514,0.5702901,0.073361315,0.7078539128829825,0.5,False,Low,88.65979381443299,0.6304909560723514,0.047,0.4582786885245901
1628973,Jalen Brunson,2021-22,25.0,0.215,King (Resilient Star),0.64244425,0.46351564,0.17892861,0.4562795636808483,0.5,False,Low,88.31615120274914,0.7630827783063748,-0.0169999999999999,0.5314613466334165
1630249,Vít Krejčí,2023-24,24.0,0.098,King (Resilient Star),0.6412433,0.41660312,0.22464016,-0.042007314974182405,0.5,False,Low,87.97250859106529,0.2198795180722891,0.037,0.5608219178082192
203937,Kyle Anderson,2015-16,22.0,0.143,King (Resilient Star),0.6393355,0.517946,0.121389516,0.9768449911084763,0.5,False,Low,87.62886597938144,0.5601659751037343,0.016,0.4959037037037037
1626170,Jerian Grant,2016-17,24.0,0.159,King (Resilient Star),0.6389957,0.53617054,0.10282518,0.3949128802464381,0.5,False,Low,87.2852233676976,0.555256064690027,0.041,0.419378640776699
1628365,Markelle Fultz,2022-23,25.0,0.208,King (Resilient Star),0.6375623,0.48476723,0.15279508,0.7091777408637873,0.5,False,Low,86.94158075601375,0.7406976744186047,0.0279999999999999,0.518602825745683
1626169,Stanley Johnson,2015-16,20.0,0.191,King (Resilient Star),0.63606524,0.5332038,0.102861434,0.7052976190476189,0.5,False,Low,86.5979381443299,0.4883333333333333,-0.061,0.3997713310580205
1630570,Trendon Watford,2022-23,22.0,0.158,Victim (Fragile Role),0.63281804,0.29753157,0.33528647,0.7491537267080745,0.5,False,Low,86.25429553264605,0.4266304347826087,-0.036,0.5733566878980891
1630200,Tre Jones,2022-23,23.0,0.189,King (Resilient Star),0.6319648,0.53804755,0.09391723,0.6625447991331886,0.5,False,Low,85.91065292096219,0.7526254375729288,0.039,0.4822527131782946
1626209,Mario Hezonja,2018-19,24.0,0.208,King (Resilient Star),0.6256998,0.54600036,0.07969946,0.4030725724453483,0.5,False,Low,85.56701030927834,0.4911032028469751,0.049,0.4200217391304349
1629019,Allonzo Trier,2019-20,24.0,0.208,Bulldozer (Fragile Star),0.62436044,0.22586203,0.39849845,0.5463258785942492,0.16666666666666666,False,Low,85.2233676975945,0.5463258785942492,,0.621485380116959
203498,Shabazz Muhammad,2016-17,24.0,0.209,King (Resilient Star),0.6233378,0.51042837,0.112909414,0.4101155666945142,0.5,False,Low,84.87972508591065,0.2183235867446394,0.036,0.4194642857142857
1627739,Kris Dunn,2017-18,24.0,0.245,King (Resilient Star),0.6225704,0.58891976,0.033650614,0.7250997038159522,0.5,False,Low,84.5360824742268,0.8167791706846672,0.0469999999999999,0.4433754427390791
1630702,Jaden Hardy,2022-23,20.0,0.248,King (Resilient Star),0.6224904,0.5145832,0.10790722,0.5183579978952908,0.5,False,Low,84.19243986254295,0.5709023941068141,0.093,0.4462258064516129
1630570,Trendon Watford,2023-24,23.0,0.203,Bulldozer (Fragile Star),0.62231857,0.22708979,0.39522877,0.5760000000000001,0.16666666666666666,False,Low,83.8487972508591,0.5760000000000001,,0.5759537037037037
1641732,Colby Jones,2024-25,23.0,0.138,Victim (Fragile Role),0.6222763,0.28719488,0.3350814,0.5338983050847457,0.16666666666666666,False,Low,83.50515463917526,0.5338983050847457,,0.5306587301587302
1628416,Tyler Dorsey,2018-19,23.0,0.182,King (Resilient Star),0.62224364,0.5454389,0.07680474,0.42005175307720993,0.5,False,Low,83.16151202749141,0.391644908616188,0.049,0.44442
1628380,Zach Collins,2022-23,25.0,0.209,King (Resilient Star),0.6210278,0.37547347,0.24555437,0.34781285944329426,0.5,False,Low,82.81786941580756,0.1368760064412238,0.032,0.539
202692,Alec Burks,2016-17,25.0,0.212,King (Resilient Star),0.6210156,0.53474295,0.08627265,0.6221954005482788,0.5,False,Low,82.4742268041237,0.5991471215351813,0.038,0.3943487544483985
1629669,Jaylen Nowell,2023-24,24.0,0.176,Victim (Fragile Role),0.6205513,0.28850648,0.3320448,0.5534883720930233,0.16666666666666666,False,Low,82.13058419243985,0.5534883720930233,,0.5320840336134454
1630169,Tyrese Haliburton,2023-24,24.0,0.239,King (Resilient Star),0.61917704,0.43214923,0.1870278,0.7251094568262089,0.5,False,Low,81.78694158075601,0.7988064791133845,0.061,0.5442166488794024
1630197,Aleksej Pokusevski,2020-21,19.0,0.197,King (Resilient Star),0.61799854,0.5370832,0.08091531,0.5219973544973543,0.5,False,Low,81.44329896907216,0.3125925925925926,0.0859999999999999,0.2943791469194313
1642347,Jamal Shead,2024-25,22.0,0.179,King (Resilient Star),0.6171048,0.53713477,0.07997005,0.5846069395500135,0.5,False,Low,81.09965635738831,0.538899430740038,0.04,0.4393274647887324
1630314,Brandon Williams,2021-22,22.0,0.246,King (Resilient Star),0.6164521,0.5336028,0.082849294,0.44096538274012687,0.5,False,Low,80.75601374570446,0.658703071672355,0.0559999999999999,0.409972366148532
1627826,Ivica Zubac,2018-19,22.0,0.199,King (Resilient Star),0.6138235,0.51424325,0.09958023,0.5862426513815402,0.5,False,Low,80.41237113402062,0.0349794238683127,0.0549999999999999,0.2938235294117647
1629006,Josh Okogie,2022-23,24.0,0.174,King (Resilient Star),0.6119396,0.5334372,0.078502424,0.39543367346938774,0.5,False,Low,80.06872852233677,0.2357142857142857,0.031,0.3892929292929293
1629652,Luguentz Dort,2021-22,23.0,0.228,King (Resilient Star),0.61189777,0.533448,0.078449786,0.5466864189622035,0.5,False,Low,79.72508591065292,0.3937219730941704,0.038,0.4598382687927106
1628368,De'Aaron Fox,2017-18,20.0,0.227,King (Resilient Star),0.61107546,0.56485236,0.046223104,0.6134887566137566,0.5,False,Low,79.38144329896907,0.7997685185185185,0.03,0.4298292329956584
1631204,Marcus Sasser,2024-25,24.0,0.187,Victim (Fragile Role),0.61091954,0.32361358,0.28730595,0.7027409847434117,0.5,False,Low,79.03780068728523,0.6941747572815533,-0.0509999999999999,0.5400839160839161
1626178,Rondae Hollis-Jefferson,2018-19,24.0,0.21,King (Resilient Star),0.610481,0.47451788,0.13596313,0.41898713128976284,0.5,False,Low,78.69415807560138,0.388663967611336,-0.0849999999999999,0.3622083333333333
1626169,Stanley Johnson,2016-17,21.0,0.144,King (Resilient Star),0.6094432,0.48124474,0.12819843,0.676094137076796,0.5,False,Low,78.35051546391753,0.3930635838150289,0.002,0.3804926470588236
1627747,Caris LeVert,2016-17,22.0,0.161,Victim (Fragile Role),0.6089972,0.2603047,0.3486925,0.36384700176366847,0.5,False,Low,78.00687285223368,0.4382716049382716,-0.0229999999999999,0.537962441314554
1641764,Brandin Podziemski,2023-24,21.0,0.149,Victim (Fragile Role),0.6085652,0.31411722,0.294448,0.4090210233029381,0.5,False,Low,77.66323024054984,0.4237588652482269,0.0229999999999999,0.554276150627615
1627750,Jamal Murray,2016-17,20.0,0.212,King (Resilient Star),0.6060531,0.51676214,0.08929101,0.34359756097560973,0.5,False,Low,77.31958762886599,0.5045731707317073,0.063,0.451534743202417
1629638,Nickeil Alexander-Walker,2020-21,22.0,0.228,King (Resilient Star),0.60598,0.5177849,0.088195086,0.42902593433461395,0.5,False,Low,76.97594501718214,0.4767726161369193,0.0829999999999999,0.4468769230769231
1629684,Grant Williams,2022-23,24.0,0.128,Victim (Fragile Role),0.6021173,0.3245281,0.27758917,0.3392149595687331,0.5,False,Low,76.6323024054983,0.1533018867924528,0.009,0.5997384615384614
1626144,Emmanuel Mudiay,2016-17,21.0,0.222,King (Resilient Star),0.6001381,0.5201333,0.0800048,0.7007320744389708,0.5,False,Low,76.28865979381443,0.5670498084291187,0.0599999999999999,0.3897837837837837
1628369,Jayson Tatum,2017-18,20.0,0.192,King (Resilient Star),0.5991311,0.5156218,0.08350932,0.591133122028526,0.5,False,Low,75.94501718213058,0.4611727416798732,0.0139999999999999,0.415061855670103
203957,Danté Exum,2017-18,22.0,0.223,Victim (Fragile Role),0.59749794,0.30200425,0.2954937,0.6945525291828794,0.16666666666666666,False,Low,75.60137457044674,0.6945525291828794,,0.5300392156862745
1626145,Tyus Jones,2020-21,25.0,0.165,King (Resilient Star),0.5971855,0.47584918,0.1213363,0.48104153555695395,0.5,False,Low,75.25773195876289,0.5969162995594713,0.0219999999999999,0.4761845018450185
1631114,Jalen Williams,2023-24,23.0,0.232,Victim (Fragile Role),0.59702116,0.38753048,0.20949067,0.7815103974406299,0.5,False,Low,74.91408934707904,0.6942291128337639,0.034,0.5307642679900746
1626166,Cameron Payne,2018-19,24.0,0.169,Victim (Fragile Role),0.5969413,0.29736453,0.29957676,0.5557855446216489,0.5,False,Low,74.5704467353952,0.5961995249406176,0.0059999999999999,0.5400557768924303
1626159,Justise Winslow,2019-20,24.0,0.19,King (Resilient Star),0.5966537,0.5075703,0.089083366,0.5847111765668465,0.5,False,Low,74.22680412371135,0.5211912943871706,0.032,0.309945054945055
1626166,Cameron Payne,2019-20,25.0,0.182,Victim (Fragile Role),0.5955007,0.2293063,0.3661944,0.5266106442577031,0.16666666666666666,False,Low,73.8831615120275,0.5266106442577031,,0.6499255319148937
1630243,Trevelin Queen,2021-22,25.0,0.219,Victim (Fragile Role),0.59491175,0.2130269,0.38188484,0.2799999999999999,0.16666666666666666,False,Low,73.53951890034365,0.2799999999999999,,0.786
1630699,MarJon Beauchamp,2024-25,24.0,0.222,Victim (Fragile Role),0.59431714,0.2742911,0.32002604,0.4571428571428572,0.16666666666666666,False,Low,73.19587628865979,0.4571428571428572,,0.5300833333333334
1627875,Marcus Georges-Hunt,2017-18,24.0,0.111,Victim (Fragile Role),0.5936735,0.26675063,0.3269229,0.4647887323943662,0.16666666666666666,False,Low,72.85223367697594,0.4647887323943662,,0.6079696969696969
1626159,Justise Winslow,2016-17,21.0,0.198,King (Resilient Star),0.59293884,0.46947372,0.1234651,0.4990451474707529,0.5,False,Low,72.5085910652921,0.5513264129181085,0.0139999999999999,0.360418410041841
1631097,Bennedict Mathurin,2024-25,23.0,0.222,King (Resilient Star),0.59225106,0.48880327,0.10344778,0.6707244703965236,0.5,False,Low,72.16494845360825,0.5475285171102662,0.043,0.4483333333333333
1629642,Nassir Little,2021-22,22.0,0.155,Victim (Fragile Role),0.59201664,0.2299263,0.36209035,0.4215967177831584,0.5,False,Low,71.8213058419244,0.2504708097928437,-0.09,0.5361654135338345
1629598,Chris Clemons,2019-20,22.0,0.235,Victim (Fragile Role),0.59199923,0.26599833,0.3260009,0.4913294797687861,0.16666666666666666,False,Low,70.44673539518901,0.4913294797687861,,0.5625411764705882
1630286,Trevon Scott,2021-22,25.0,0.207,Victim (Fragile Role),0.59199923,0.26599833,0.3260009,0.5,0.16666666666666666,False,Low,70.44673539518901,0.5,,1.0
1642484,RayJ Dennis,2024-25,24.0,0.212,Victim (Fragile Role),0.59199923,0.26599833,0.3260009,0.4824561403508772,0.16666666666666666,False,Low,70.44673539518901,0.4824561403508772,,0.5835
1631207,Dalen Terry,2022-23,20.0,0.173,Victim (Fragile Role),0.59199923,0.26599833,0.3260009,0.5303030303030304,0.16666666666666666,False,Low,70.44673539518901,0.5303030303030304,,0.6147142857142857
1642450,Daniss Jenkins,2024-25,23.0,0.231,Victim (Fragile Role),0.59199923,0.26599833,0.3260009,0.5,0.16666666666666666,False,Low,70.44673539518901,0.5,,0.875
1629014,Anfernee Simons,2018-19,20.0,0.24,Victim (Fragile Role),0.59199923,0.26599833,0.3260009,0.5227272727272726,0.16666666666666666,False,Low,70.44673539518901,0.5227272727272726,,0.6523478260869565
1641789,Jazian Gortman,2024-25,22.0,0.195,Victim (Fragile Role),0.59199923,0.26599833,0.3260009,0.5327102803738318,0.16666666666666666,False,Low,70.44673539518901,0.5327102803738318,,0.6103859649122807
1630692,Jordan Goodwin,2022-23,24.0,0.165,King (Resilient Star),0.5908586,0.46596646,0.124892116,0.698925836198812,0.5,False,Low,69.0721649484536,0.5754923413566739,-0.071,0.5034486692015209
1631123,Jamaree Bouyea,2022-23,24.0,0.12,Victim (Fragile Role),0.59018666,0.26718006,0.3230066,0.5555555555555556,0.16666666666666666,False,Low,68.72852233676976,0.5555555555555556,,0.7000000000000001
1641718,Keyonte George,2024-25,21.0,0.237,King (Resilient Star),0.5893822,0.5181613,0.071220875,0.4362566383430696,0.5,False,Low,68.38487972508591,0.6050185873605948,0.059,0.4389861751152074
1629645,Kevin Porter Jr.,2019-20,20.0,0.202,King (Resilient Star),0.58867383,0.45491686,0.13375695,0.6432589285714284,0.5,False,Low,68.04123711340206,0.553125,0.0339999999999999,0.435050847457627
1630166,Deni Avdija,2024-25,24.0,0.228,Victim (Fragile Role),0.5884607,0.200216,0.38824466,0.462741739552964,0.5,False,Low,67.69759450171821,0.4421768707482993,-0.035,0.5320564102564104
