PLAYER_ID,PLAYER_NAME,SEASON,AGE,USG_PCT,predicted_archetype_at_target,star_level_potential_at_target,king_prob_at_target,bulldozer_prob_at_target,base_signal_strength,data_completeness,quality_filter_passed,confidence,star_potential_percentile,CREATION_VOLUME_RATIO,LEVERAGE_USG_DELTA,EFG_ISO_WEIGHTED
1628978,Donte DiVincenzo,2019-20,23.0,0.168,Victim (Fragile Role),0.55306554,0.31740516,0.23566034,0.3377826896230805,0.5,False,Low,33.67697594501718,0.3517915309446254,-0.09,0.51775
1626154,RJ Hunter,2018-19,25.0,0.226,Victim (Fragile Role),0.55282974,0.2107949,0.34203488,0.3,0.16666666666666666,False,Low,33.161512027491405,0.3,,0.8329999999999999
1631367,Jacob Gilyard,2023-24,25.0,0.112,Victim (Fragile Role),0.55282974,0.2107949,0.34203488,0.2810457516339869,0.16666666666666666,False,Low,33.161512027491405,0.2810457516339869,,0.6325
1629618,Jalen Pickett,2024-25,25.0,0.13,Victim (Fragile Role),0.552529,0.23479477,0.31773418,0.3931888544891641,0.16666666666666666,False,Low,32.64604810996563,0.3931888544891641,,0.6052204724409448
1631103,Malaki Branham,2023-24,21.0,0.192,Victim (Fragile Role),0.55242765,0.4168122,0.13561545,0.6818613801452782,0.5,False,Low,32.302405498281786,0.3627118644067796,0.0229999999999999,0.3986542056074766
1626145,Tyus Jones,2017-18,22.0,0.124,Victim (Fragile Role),0.5524113,0.37728617,0.17512517,0.7807657010172491,0.5,False,Low,31.958762886597935,0.5046439628482972,-0.001,0.4327914110429448
1630217,Desmond Bane,2021-22,24.0,0.226,Victim (Fragile Role),0.5494679,0.28320596,0.266262,0.4244163970713433,0.5,False,Low,31.615120274914087,0.3873659117997616,-0.034,0.5286123076923077
1631109,Mark Williams,2022-23,21.0,0.168,Victim (Fragile Role),0.5492535,0.23735984,0.3118937,0.571022803487592,0.5,False,Low,31.27147766323024,0.0328638497652582,0.002,0.667
1630700,Dyson Daniels,2024-25,22.0,0.178,Victim (Fragile Role),0.54892576,0.20913881,0.33978692,0.518648339932988,0.5,False,Low,30.927835051546392,0.4712153518123668,-0.0419999999999999,0.5300407239819005
1629672,Eric Paschall,2020-21,24.0,0.234,Victim (Fragile Role),0.5486186,0.28750256,0.26111606,0.5964204174820611,0.5,False,Low,30.584192439862544,0.3949771689497717,-0.132,0.5442832369942197
1629168,BJ Johnson,2018-19,23.0,0.178,Victim (Fragile Role),0.5463414,0.23851681,0.30782464,0.3317757009345795,0.16666666666666666,False,Low,30.240549828178693,0.3317757009345795,,0.5985915492957746
203933,T.J. Warren,2016-17,23.0,0.188,Victim (Fragile Role),0.5455415,0.20725593,0.33828562,0.35035334346504554,0.5,False,Low,29.896907216494846,0.3164893617021276,-0.041,0.5562773109243698
1629632,Coby White,2024-25,25.0,0.237,Victim (Fragile Role),0.5454694,0.3234938,0.22197562,0.570468768311262,0.5,False,Low,29.553264604810998,0.6013125512715339,0.026,0.5222646657571623
1628401,Derrick White,2017-18,23.0,0.146,Victim (Fragile Role),0.54536706,0.22472243,0.32064465,0.5629629629629629,0.16666666666666666,False,Low,29.20962199312715,0.5629629629629629,,0.6162631578947368
1630187,Daniel Oturu,2020-21,21.0,0.174,Victim (Fragile Role),0.5444055,0.23911305,0.3052925,0.2368421052631578,0.16666666666666666,False,Low,28.865979381443296,0.2368421052631578,,0.625
1629012,Collin Sexton,2022-23,24.0,0.23,Victim (Fragile Role),0.54357314,0.2774299,0.26614323,0.6745988192024776,0.5,False,Low,28.52233676975945,0.6693766937669376,-0.017,0.5400728744939273
1630245,Ayo Dosunmu,2022-23,23.0,0.145,Victim (Fragile Role),0.543008,0.21794797,0.32506004,0.42378737541528255,0.5,False,Low,28.1786941580756,0.4186046511627907,-0.0319999999999999,0.561
1630551,Justin Champagnie,2024-25,24.0,0.15,Victim (Fragile Role),0.54106283,0.24825457,0.29280826,0.5936424588422727,0.5,False,Low,27.835051546391753,0.1486988847583643,-0.003,0.5313
203943,Noah Vonleh,2018-19,23.0,0.144,Victim (Fragile Role),0.5408366,0.20443004,0.3364065,0.3605201863354037,0.5,False,Low,27.491408934707906,0.3869565217391305,-0.0189999999999999,0.5458146067415731
1631121,Bryce McGowens,2023-24,21.0,0.147,Victim (Fragile Role),0.53953683,0.24209443,0.29744244,0.3333333333333333,0.16666666666666666,False,Low,27.147766323024054,0.3333333333333333,,0.5511616161616162
1642349,Ajay Mitchell,2024-25,23.0,0.159,Victim (Fragile Role),0.5392168,0.23211549,0.3071013,0.5200945626477541,0.16666666666666666,False,Low,26.804123711340207,0.5200945626477541,,0.5442318181818181
1628988,Aaron Holiday,2020-21,24.0,0.189,Victim (Fragile Role),0.5392084,0.36644703,0.17276141,0.7622601613867303,0.5,False,Low,26.46048109965636,0.5188284518828452,-0.035,0.4449838709677419
204025,Tim Frazier,2015-16,25.0,0.192,Victim (Fragile Role),0.5387335,0.40144205,0.13729146,0.9751785714285716,0.5,False,Low,26.11683848797251,0.8,-0.065,0.3962464788732394
203894,Shabazz Napier,2015-16,24.0,0.196,Victim (Fragile Role),0.53871346,0.3887049,0.15000859,0.8369380619380616,0.5,False,Low,25.773195876288657,0.5734265734265734,0.0,0.3224268292682927
203095,Evan Fournier,2017-18,25.0,0.226,Victim (Fragile Role),0.5382384,0.3914137,0.14682473,0.4500614634855979,0.5,False,Low,25.42955326460481,0.3706720977596741,0.0829999999999999,0.4978461538461539
1627758,Ron Baker,2016-17,24.0,0.149,Victim (Fragile Role),0.53707993,0.4303692,0.1067107,0.3955201630201629,0.5,False,Low,25.085910652920962,0.4564564564564564,0.02,0.3865197368421052
203926,Doug McDermott,2016-17,25.0,0.162,Victim (Fragile Role),0.53660154,0.29869872,0.23790284,0.3075427256792287,0.5,False,Low,24.742268041237114,0.0736196319018404,-0.015,0.583
1629672,Eric Paschall,2021-22,25.0,0.174,Victim (Fragile Role),0.53591526,0.22860476,0.30731052,0.2515527950310559,0.16666666666666666,False,Low,24.398625429553263,0.2515527950310559,,0.5318148148148149
1630182,Josh Green,2022-23,22.0,0.14,Victim (Fragile Role),0.5345237,0.18093354,0.35359022,0.22049261083743837,0.5,False,Low,24.054982817869416,0.3038793103448275,-0.041,0.576468085106383
1630172,Patrick Williams,2021-22,20.0,0.139,Victim (Fragile Role),0.53438026,0.1884744,0.34590587,0.3730964467005076,0.16666666666666666,False,Low,23.711340206185564,0.3730964467005076,,0.5410952380952381
203900,Markel Brown,2015-16,24.0,0.183,Victim (Fragile Role),0.5342226,0.4172404,0.116982184,0.6825895289996107,0.5,False,Low,23.367697594501717,0.3242506811989101,-0.0119999999999999,0.3649327731092437
1631200,Kris Murray,2024-25,24.0,0.133,Victim (Fragile Role),0.5335382,0.39136353,0.14217468,0.9425114103149245,0.5,False,Low,23.02405498281787,0.2300319488817891,-0.05,0.4604861111111112
1628984,Devonte' Graham,2019-20,25.0,0.243,King (Resilient Star),0.5329131,0.4906868,0.042226307,0.6856784504657069,0.5,False,Low,22.68041237113402,0.6883996613039797,0.061,0.4369520295202952
1627748,Thon Maker,2019-20,23.0,0.16,King (Resilient Star),0.53279203,0.46647093,0.06632109,0.08735499462943076,0.5,False,Low,22.336769759450174,0.037593984962406,0.0519999999999999,0.5
1628367,Josh Jackson,2018-19,22.0,0.234,Victim (Fragile Role),0.5324302,0.40271163,0.12971856,0.74197632423756,0.5,False,Low,21.993127147766323,0.5730337078651685,-0.003,0.3852745098039216
1629028,Deandre Ayton,2021-22,23.0,0.217,Victim (Fragile Role),0.5313896,0.25141722,0.27997234,0.4694158595641645,0.5,False,Low,21.649484536082475,0.024364406779661,-0.0799999999999999,0.7717391304347826
1629713,Justin James,2019-20,23.0,0.181,Victim (Fragile Role),0.5305726,0.22632574,0.30424684,0.2344827586206896,0.16666666666666666,False,Low,21.305841924398624,0.2344827586206896,,0.5441176470588236
1627743,Demetrius Jackson,2018-19,24.0,0.182,Victim (Fragile Role),0.5305506,0.2220088,0.3085418,0.537037037037037,0.16666666666666666,False,Low,20.962199312714777,0.537037037037037,,0.5706896551724139
1626167,Myles Turner,2019-20,24.0,0.18,Victim (Fragile Role),0.53038585,0.25652727,0.2738586,0.42591385101758555,0.5,False,Low,20.618556701030926,0.0525587828492392,-0.0579999999999999,0.5631578947368421
1627775,Patrick McCaw,2019-20,24.0,0.093,Victim (Fragile Role),0.52923083,0.37614316,0.15308765,1.337839335180055,0.5,False,Low,20.274914089347078,0.337950138504155,0.006,0.3863606557377049
1629626,Bol Bol,2022-23,23.0,0.177,Victim (Fragile Role),0.52872956,0.18753038,0.3411992,0.48585035959463874,0.5,False,Low,19.93127147766323,0.3958810068649885,-0.0949999999999999,0.5331387283236995
1627823,Juancho Hernangomez,2020-21,25.0,0.167,Victim (Fragile Role),0.5283158,0.21486816,0.31344762,0.5444605420784665,0.5,False,Low,19.587628865979383,0.0649895178197065,-0.067,0.563
1629056,Terence Davis,2021-22,25.0,0.244,Victim (Fragile Role),0.5273717,0.4269761,0.10039561,0.5361655592469544,0.5,False,Low,19.243986254295535,0.4542635658914729,0.02,0.4410580204778157
203095,Evan Fournier,2016-17,24.0,0.229,King (Resilient Star),0.52576375,0.47153434,0.054229394,0.5598438952587541,0.5,False,Low,18.900343642611684,0.411062906724512,0.039,0.4613614775725593
1630554,Jason Preston,2022-23,23.0,0.166,Victim (Fragile Role),0.5251849,0.2824283,0.24275662,0.5289256198347106,0.16666666666666666,False,Low,18.556701030927837,0.5289256198347106,,0.5277343750000001
1630200,Tre Jones,2024-25,25.0,0.136,Victim (Fragile Role),0.5247678,0.41463658,0.11013125,0.6091346512495337,0.5,False,Low,18.213058419243985,0.6135770234986945,0.086,0.5140297872340426
1629614,Andrew Nembhard,2023-24,24.0,0.161,Victim (Fragile Role),0.5241227,0.3587369,0.16538581,0.4454501849283404,0.5,False,Low,17.869415807560138,0.5857605177993528,-0.031,0.5104972375690607
1630200,Tre Jones,2023-24,24.0,0.149,Victim (Fragile Role),0.52396894,0.2355767,0.28839222,0.5171957563712882,0.5,False,Low,17.525773195876287,0.5646481178396072,-0.0169999999999999,0.5307652173913043
1630570,Trendon Watford,2024-25,24.0,0.226,Victim (Fragile Role),0.5238451,0.42701477,0.096830316,0.7189563614351748,0.5,False,Low,17.18213058419244,0.62557781201849,-0.021,0.5108620689655172
1630245,Ayo Dosunmu,2023-24,24.0,0.168,Victim (Fragile Role),0.52371013,0.1937622,0.32994795,0.45102933486718255,0.5,False,Low,16.83848797250859,0.4333821376281113,-0.041,0.5942601351351351
203484,Kentavious Caldwell-Pope,2016-17,24.0,0.187,King (Resilient Star),0.5236678,0.47430855,0.04935929,0.5152917905228186,0.5,False,Low,16.49484536082474,0.3733170134638923,0.081,0.4329639344262295
203484,Kentavious Caldwell-Pope,2017-18,25.0,0.165,Victim (Fragile Role),0.52184975,0.4387329,0.083116844,0.3774988174077578,0.5,False,Low,16.151202749140893,0.2754966887417219,0.0169999999999999,0.4249230769230769
203504,Trey Burke,2017-18,25.0,0.249,Victim (Fragile Role),0.5208564,0.29959363,0.22126278,0.4625840336134454,0.5,False,Low,15.807560137457044,0.728235294117647,-0.01,0.5315654281098546
203937,Kyle Anderson,2018-19,25.0,0.127,Victim (Fragile Role),0.5207053,0.18222933,0.33847594,0.07715336134453792,0.5,False,Low,15.463917525773196,0.3435294117647058,-0.053,0.5871917808219178
1629632,Coby White,2023-24,24.0,0.224,Victim (Fragile Role),0.5191246,0.4406371,0.0784875,0.5394637250504597,0.5,False,Low,15.120274914089347,0.5729984301412873,-0.013,0.5102986301369863
1628983,Shai Gilgeous-Alexander,2018-19,20.0,0.182,Victim (Fragile Role),0.5185657,0.4174128,0.10115294,0.6098007323285924,0.5,False,Low,14.776632302405499,0.7429420505200593,-0.037,0.50356
204456,T.J. McConnell,2015-16,24.0,0.167,Victim (Fragile Role),0.518245,0.3541523,0.1640927,0.38396930462612744,0.5,False,Low,14.432989690721648,0.7841140529531568,-0.018,0.5165818181818181
1628402,Frank Jackson,2019-20,22.0,0.203,Victim (Fragile Role),0.51707745,0.40714246,0.109934986,0.6304227053140096,0.5,False,Low,14.0893470790378,0.466183574879227,-0.066,0.4686839378238341
1627736,Malik Beasley,2016-17,20.0,0.216,Victim (Fragile Role),0.5165538,0.23178177,0.28477207,0.3214285714285714,0.16666666666666666,False,Low,13.745704467353953,0.3214285714285714,,0.529
1630534,Ochai Agbaji,2022-23,23.0,0.154,Victim (Fragile Role),0.5163205,0.407363,0.10895753,0.49289023858015696,0.5,False,Low,13.402061855670103,0.1995926680244399,0.039,0.3272857142857142
1626143,Jahlil Okafor,2017-18,22.0,0.216,Victim (Fragile Role),0.5160809,0.20896618,0.30711472,0.3973063973063973,0.16666666666666666,False,Low,12.886597938144329,0.3973063973063973,,0.5761949152542373
1630223,Jalen Harris,2020-21,22.0,0.219,Victim (Fragile Role),0.5160809,0.20896618,0.30711472,0.4405286343612334,0.16666666666666666,False,Low,12.886597938144329,0.4405286343612334,,0.59616
1631223,David Roddy,2024-25,24.0,0.159,Victim (Fragile Role),0.51349306,0.27102172,0.24247132,0.2618181818181818,0.16666666666666666,False,Low,12.371134020618557,0.2618181818181818,,0.521
1630183,Jaden McDaniels,2021-22,21.0,0.149,Victim (Fragile Role),0.51267064,0.26526266,0.247408,0.3675322642473804,0.5,False,Low,12.027491408934708,0.1305903398926654,-0.0549999999999999,0.529
1628407,Dwayne Bacon,2019-20,24.0,0.189,Victim (Fragile Role),0.5124909,0.4295818,0.08290914,0.7223396501457723,0.5,False,Low,11.683848797250858,0.6275510204081632,0.0179999999999999,0.3699268292682927
1641717,Cason Wallace,2024-25,21.0,0.124,Victim (Fragile Role),0.5122802,0.27448103,0.23779918,0.6253725902125554,0.5,False,Low,11.34020618556701,0.3875432525951557,-0.031,0.5293035714285714
201937,Ricky Rubio,2015-16,25.0,0.173,Victim (Fragile Role),0.5122621,0.4087311,0.10353102,0.5633534180543381,0.5,False,Low,10.996563573883162,0.5858895705521472,-0.0269999999999999,0.3930366492146597
1627782,Wayne Selden,2018-19,24.0,0.178,Victim (Fragile Role),0.5120635,0.40856326,0.103500254,0.7232340374072879,0.5,False,Low,10.652920962199312,0.4785553047404063,-0.0929999999999999,0.4146792452830188
1626179,Terry Rozier,2016-17,23.0,0.167,Victim (Fragile Role),0.51194257,0.4041789,0.10776367,0.9193309319435928,0.5,False,Low,10.309278350515463,0.53862660944206,-0.111,0.4005258964143426
1627936,Alex Caruso,2018-19,25.0,0.184,Victim (Fragile Role),0.511637,0.37705523,0.13458177,1.0206502181025081,0.5,False,Low,9.965635738831615,0.6183206106870229,-0.041,0.4258148148148147
1628373,Frank Ntilikina,2017-18,19.0,0.166,Victim (Fragile Role),0.5113589,0.40133286,0.110026054,0.5717857142857141,0.5,False,Low,9.621993127147768,0.608,0.0219999999999999,0.3502565789473684
1629669,Jaylen Nowell,2022-23,23.0,0.238,Victim (Fragile Role),0.5112112,0.3796026,0.13160862,0.4122614045618247,0.5,False,Low,9.278350515463918,0.5798319327731092,-0.1629999999999999,0.5038695652173913
1629006,Josh Okogie,2019-20,21.0,0.148,Victim (Fragile Role),0.51036084,0.2691088,0.24125206,0.39968679458239276,0.5,False,Low,8.934707903780069,0.2686230248306998,0.005,0.527016806722689
1629003,Shake Milton,2021-22,25.0,0.174,Victim (Fragile Role),0.50829244,0.3326641,0.17562835,0.5130199579831932,0.5,False,Low,8.59106529209622,0.6084558823529411,-0.0339999999999999,0.4310211480362537
1627755,Tyler Ulis,2016-17,21.0,0.199,Victim (Fragile Role),0.50825983,0.4416753,0.06658454,0.8231172099712367,0.5,False,Low,8.24742268041237,0.8842281879194631,-0.093,0.4197096774193549
1629164,Brandon Goodwin,2019-20,24.0,0.22,Victim (Fragile Role),0.5079172,0.31337672,0.19454049,0.5622222222222223,0.16666666666666666,False,Low,7.903780068728522,0.5622222222222223,,0.5115810276679842
203462,Archie Goodwin,2016-17,22.0,0.203,Victim (Fragile Role),0.50774515,0.24111442,0.2666307,0.6676470588235295,0.16666666666666666,False,Low,7.560137457044673,0.6676470588235295,,0.5735859030837004
1629667,Jalen McDaniels,2021-22,24.0,0.152,Victim (Fragile Role),0.5077441,0.2804234,0.22732067,0.2367021276595744,0.16666666666666666,False,Low,7.216494845360824,0.2367021276595744,,0.5206404494382022
1626181,Norman Powell,2015-16,23.0,0.174,Victim (Fragile Role),0.50750536,0.21648598,0.29101938,0.4107142857142857,0.16666666666666666,False,Low,6.872852233676976,0.4107142857142857,,0.5383333333333333
1627763,Malcolm Brogdon,2016-17,24.0,0.182,Victim (Fragile Role),0.50587463,0.3896228,0.11625181,0.5438350584136091,0.5,False,Low,6.529209621993128,0.5222381635581061,0.0229999999999999,0.4393324175824176
1626169,Stanley Johnson,2020-21,25.0,0.13,Victim (Fragile Role),0.50539905,0.4022657,0.103133366,0.49113258317025416,0.5,False,Low,6.185567010309279,0.2876712328767123,0.0209999999999999,0.3722619047619047
1628977,Hamidou Diallo,2018-19,20.0,0.16,Victim (Fragile Role),0.505342,0.27549958,0.2298424,0.31,0.16666666666666666,False,Low,5.670103092783505,0.31,,0.5165161290322582
1627815,Sheldon Mac,2016-17,24.0,0.138,Victim (Fragile Role),0.505342,0.27549958,0.2298424,0.4145077720207254,0.16666666666666666,False,Low,5.670103092783505,0.4145077720207254,,0.51875
1629014,Anfernee Simons,2019-20,21.0,0.18,Victim (Fragile Role),0.5053256,0.42635614,0.078969486,0.3699311352253756,0.5,False,Low,5.154639175257731,0.5843071786310517,0.007,0.4529428571428572
1629629,Cam Reddish,2022-23,23.0,0.166,Victim (Fragile Role),0.50531614,0.32760626,0.1777099,0.596566404128191,0.5,False,Low,4.810996563573884,0.3098859315589353,-0.057,0.5147791411042946
1628021,David Nwaba,2016-17,24.0,0.118,Victim (Fragile Role),0.504716,0.193401,0.31131497,0.550667701863354,0.5,False,Low,4.4673539518900345,0.2608695652173913,-0.03,0.5835
203114,Khris Middleton,2015-16,24.0,0.224,Victim (Fragile Role),0.50386536,0.40807387,0.095791474,0.4734957317962936,0.5,False,Low,4.123711340206185,0.4422880490296221,0.091,0.4617367205542725
203933,T.J. Warren,2018-19,25.0,0.221,Victim (Fragile Role),0.5038572,0.19422735,0.30962986,0.478563829787234,0.5,False,Low,3.7800687285223367,0.3829787234042553,-0.01,0.5406578947368421
1629656,Quentin Grimes,2024-25,25.0,0.218,Victim (Fragile Role),0.50342476,0.3624918,0.140933,0.48549279235503734,0.5,False,Low,3.436426116838488,0.5328798185941043,0.0169999999999999,0.5097340425531914
1630544,Tre Mann,2022-23,22.0,0.2,Victim (Fragile Role),0.5029222,0.43518272,0.067739435,0.27757166548211315,0.5,False,Low,3.0927835051546393,0.6932006633499171,0.0119999999999999,0.4485454545454546
1629631,De'Andre Hunter,2021-22,24.0,0.194,Victim (Fragile Role),0.5023081,0.34622714,0.15608092,0.315447504302926,0.5,False,Low,2.7491408934707904,0.3132530120481928,-0.018,0.3952692307692308
1630177,Theo Maledon,2020-21,20.0,0.188,Victim (Fragile Role),0.5022549,0.38689184,0.11536304,0.747457482993197,0.5,False,Low,2.405498281786942,0.5523809523809524,-0.041,0.3957881773399014
1630182,Josh Green,2023-24,23.0,0.129,Victim (Fragile Role),0.5020561,0.38900274,0.11305335,0.5624020737327188,0.5,False,Low,2.0618556701030926,0.2157258064516129,0.0279999999999999,0.4913177570093457
1641741,Ricky Council IV,2024-25,23.0,0.196,Victim (Fragile Role),0.50201,0.37388223,0.12812777,0.474,0.16666666666666666,False,Low,1.718213058419244,0.474,,0.4336455696202532
1630558,Davion Mitchell,2023-24,25.0,0.147,Victim (Fragile Role),0.50185895,0.36219913,0.1396598,1.4550883256528417,0.5,False,Low,1.3745704467353952,0.489247311827957,-0.0999999999999999,0.4501758241758242
203114,Khris Middleton,2016-17,25.0,0.227,Victim (Fragile Role),0.5015265,0.36205196,0.1394745,0.3935075093867334,0.5,False,Low,1.0309278350515463,0.4568210262828536,0.0199999999999999,0.3819342465753425
1631100,AJ Griffin,2022-23,19.0,0.174,Victim (Fragile Role),0.50126237,0.3492547,0.15200767,0.3773894557823129,0.5,False,Low,0.6872852233676976,0.3561904761904761,0.021,0.488903743315508
1630581,Josh Giddey,2021-22,19.0,0.218,Victim (Fragile Role),0.5011412,0.40902355,0.09211765,0.36565476190476187,0.5,False,Low,0.3436426116838488,0.5333333333333332,-0.0169999999999999,0.434869140625
