PLAYER_NAME,SEASON,PORTABILITY_CLASS,PORTABILITY_SCORE,VOL_RATIO,EFF_RATIO
Aaron Gordon,2018-19,high,1.0124113313008132,1.012727988716273,0.99968732234224
Aaron Gordon,2020-21,medium,0.9234769110329446,0.9338929474287648,0.9888466484038688
Aaron Gordon,2021-22,medium,0.9282523148148145,1.073730491965007,0.8645114595898673
Aaron Gordon,2022-23,low,0.7799037027869614,0.7498257469172284,1.0401132609721566
Aaron Gordon,2022-23,low,0.7921354821360449,0.7921891251380586,0.9999322851067864
Aaron Gordon,2022-23,low,0.6528272880565421,0.7607881116382404,0.8580934403020293
Aaron Gordon,2023-24,low,0.794233027756899,0.8282693414055029,0.958906708304756
Aaron Gordon,2023-24,medium,1.0271743111975937,0.8631523012707747,1.1900267307233474
Aaron Nesmith,2023-24,low,0.786004375276916,0.9589615250651984,0.8196412001237242
Aaron Nesmith,2023-24,low,0.8272570087549915,0.8219705424486566,1.0064314546973745
Al Horford,2015-16,low,0.8060132667376162,0.8743397626193546,0.9218536102292256
Al Horford,2016-17,high,1.1222751855287567,0.9120890977713134,1.2304446882119655
Al Horford,2016-17,medium,0.9014910714285713,0.9574501182965296,0.941554086423302
Al Horford,2016-17,medium,1.142386462355212,0.8128442056015003,1.4054187192118228
Al Horford,2017-18,medium,0.9861707777885892,0.9629063911687508,1.0241605900980684
Al Horford,2017-18,high,1.3128614744832041,1.1258234537991942,1.1661344148168462
Al Horford,2017-18,high,1.0326316258118584,0.9406684455614932,1.09776364954548
Al Horford,2018-19,medium,0.9572168923638057,0.9594927290075618,0.9976280834914611
Al Horford,2021-22,medium,1.1379957012101716,0.8475692846871693,1.3426580242701884
Al Horford,2021-22,low,0.795754031068446,0.7846043198761092,1.0142106166253295
Al Horford,2021-22,medium,0.9468124234068628,0.8970651640888322,1.0554555692378935
Al Horford,2023-24,medium,1.012483170134639,1.287908161406159,0.7861454725383474
Al-Farouq Aminu,2015-16,high,1.3046391936404196,1.0052398200585988,1.2978387521142645
Al-Farouq Aminu,2015-16,medium,1.1027585312971346,1.216485940809571,0.9065115298934316
Al-Farouq Aminu,2018-19,medium,0.8774603226085453,1.164976361406367,0.7532001091844212
Allen Crabbe,2015-16,medium,0.9946348190644305,0.7705089268909143,1.2908803316243045
Andre Iguodala,2015-16,medium,1.1077081545064376,1.1968749520999384,0.925500322788896
Andre Iguodala,2018-19,high,1.6643828762045958,1.4771079618205096,1.1267848520383528
Andre Iguodala,2018-19,high,1.572470847778128,1.613602006730341,0.9745097249627512
Andre Iguodala,2018-19,medium,1.2636172123221436,1.487061950933819,0.8497408003268725
Andre Roberson,2015-16,high,1.3527139559659096,1.3185976652698197,1.025873161764706
Andre Roberson,2016-17,high,1.438720588430234,1.387921792013951,1.03660061878744
Andrew Nembhard,2023-24,high,1.1871813976696515,0.996249255768029,1.1916509756932556
Andrew Nembhard,2023-24,high,1.2518356115502856,1.1229627371579682,1.1147614877395426
Andrew Wiggins,2017-18,high,1.013229074315515,0.9921877112188972,1.0212070386064032
Andrew Wiggins,2021-22,medium,0.9101538067255549,0.985712124259252,0.9233464663017328
Andrew Wiggins,2021-22,medium,0.9851210208759265,1.0211779967960606,0.964690802158622
Andrew Wiggins,2021-22,low,0.8165101744186045,0.8353143085842853,0.9774885525455076
Anthony Davis,2017-18,low,0.8430729511409445,0.965744283821318,0.8729774177953403
Anthony Davis,2017-18,high,1.1257893238434165,1.058986799884159,1.0630815454607792
Anthony Davis,2019-20,high,1.1460386342946887,1.0391937221529426,1.1028152016934734
Anthony Davis,2019-20,medium,0.9503625410994266,0.8730681003228539,1.0885319721886413
Anthony Davis,2019-20,medium,0.9275841017220329,0.8437346522880104,1.0993789329460897
Anthony Davis,2019-20,high,1.194407676661827,1.1089533289747842,1.0770585609459729
Anthony Davis,2022-23,medium,0.8917435132836921,0.9249604081451696,0.964088306300496
Anthony Davis,2022-23,low,0.7702156275983568,0.7491178961341208,1.0281634327161484
Anthony Davis,2022-23,low,0.7560046740662292,0.8542849891799719,0.8849560552292017
Anthony Davis,2023-24,high,1.001831470571385,0.9346849194376048,1.071838701724408
Anthony Edwards,2021-22,high,1.053744083055032,0.9767640185801216,1.0788113229097165
Anthony Edwards,2022-23,high,1.2602404539469558,1.1787978142977311,1.0690895747017857
Anthony Edwards,2023-24,low,0.8295688428261422,0.8850450093558774,0.9373182539381698
Anthony Edwards,2023-24,medium,0.981319240904095,0.9260854029348798,1.0596422725098271
Anthony Edwards,2023-24,high,1.0843052629014773,0.9620064238931672,1.1271289213572775
Austin Reaves,2022-23,high,1.2595269947443861,1.167476002258611,1.0788461538461538
Austin Reaves,2022-23,medium,0.9769978021978025,1.1642059884559888,0.8391966815885663
Austin Reaves,2022-23,medium,1.0313691635875042,1.2334828635702,0.8361438930755011
Austin Reaves,2023-24,high,1.0230699238850771,1.0669428598250883,0.9588797698620865
Avery Bradley,2016-17,medium,0.9507341610211382,0.8862814966276489,1.0727225657296642
Avery Bradley,2016-17,medium,1.1113845317200006,1.2688705941350655,0.875884851344974
Avery Bradley,2016-17,medium,0.927780675887863,0.957959321577914,0.968496944483674
Bam Adebayo,2019-20,high,1.1892477881940322,1.0696946424202167,1.1117638071957834
Bam Adebayo,2019-20,medium,1.0259147218323892,0.8928891897454209,1.1489832485539402
Bam Adebayo,2021-22,low,0.6913276614310644,0.7017643197779806,0.9851279723793622
Bam Adebayo,2021-22,low,0.7130589828120016,0.715201424515985,0.9970044219285032
Bam Adebayo,2021-22,medium,0.9101255117244068,0.7868181692030185,1.1567164401481582
Bam Adebayo,2022-23,low,0.7117887101613769,0.7810190901672769,0.911358914426698
Bam Adebayo,2022-23,medium,0.9320465584405004,1.092913687071971,0.8528089358433691
Bam Adebayo,2022-23,medium,0.8878415324463121,1.048870954108278,0.846473561851211
Bam Adebayo,2022-23,medium,0.8630053609458767,0.8814883421654861,0.9790320752578489
Bam Adebayo,2023-24,medium,1.0891246991513388,1.1819749201477106,0.9214448467444908
Ben Simmons,2017-18,medium,0.8847814907815081,0.948569808607147,0.932753164556962
Ben Simmons,2017-18,high,1.031382712450959,1.0303028379248471,1.0010481137063416
Ben Simmons,2018-19,high,1.0301657532253372,0.9244220906587968,1.1143889394629043
Ben Simmons,2018-19,low,0.7074097544732314,0.6788414864143864,1.042083857027863
Ben Simmons,2020-21,low,0.6465545413490619,0.7084649461200838,0.9126133126133128
Ben Simmons,2020-21,high,1.0094889725658955,0.9919381401887928,1.0176934746896236
Bismack Biyombo,2015-16,high,1.0671218689788051,0.9436949388983624,1.1307911328045557
Bobby Portis,2021-22,low,0.7477512399622107,0.8862485187818463,0.843726363559963
Bobby Portis,2023-24,medium,1.019287268156088,1.1587028899020426,0.8796795770849066
Bogdan Bogdanović,2022-23,medium,1.0157952093223996,0.851525540946748,1.1929122034237662
Bojan Bogdanovic,2017-18,low,0.8257684036393713,0.9786660396383572,0.8437693454086896
Bojan Bogdanovic,2020-21,medium,0.9029758959512215,0.843200819022255,1.070890677025527
Bojan Bogdanovic,2020-21,high,1.003024708149156,0.9023002853047996,1.111630711510117
Bojan Bogdanovic,2021-22,medium,0.9281862406564834,0.9449848460234014,0.982223412959892
Bradley Beal,2016-17,medium,1.0173216873375102,1.1275955607122194,0.9022044097929426
Bradley Beal,2016-17,medium,0.9607609180035652,0.9907846966911767,0.9696969696969696
Bradley Beal,2017-18,high,1.0317175491140405,0.9867660215148472,1.0455543934621758
Bradley Beal,2020-21,medium,0.8869106599252515,0.9737356777201472,0.9108330733057012
Bradley Beal,2023-24,low,0.820133335719655,0.9227245602605864,0.8888170652876535
Brandon Ingram,2021-22,high,1.0503184966027028,0.9958102149323886,1.0547376205354704
Brook Lopez,2018-19,high,1.1831429314720814,1.1585989751354906,1.0211841688654355
Brook Lopez,2019-20,high,1.2387416781450868,1.0443132389576495,1.186178276722318
Brook Lopez,2019-20,medium,0.9853295510912695,0.8658216920141261,1.138028257064266
Brook Lopez,2020-21,high,1.1474478811827227,0.9748039542772696,1.1771063054760105
Brook Lopez,2020-21,low,0.8165103189493436,0.8327300755356869,0.980522191928868
Brook Lopez,2022-23,medium,0.9977323549965057,0.967141764893278,1.0316298925490033
Brook Lopez,2023-24,high,1.3865796809403863,1.2893853105870372,1.0753803921568628
Bruce Brown,2020-21,medium,0.9249673851697487,1.018168643686399,0.908461865237566
Bruce Brown,2022-23,high,1.2598535386859286,1.147226178445978,1.0981736316307866
Bryn Forbes,2018-19,medium,0.8993488666031246,0.8450391831208175,1.0642688345902918
CJ McCollum,2015-16,low,0.8223349295810233,0.9017161737579102,0.9119664851456918
CJ McCollum,2015-16,medium,0.8868988354936178,0.8932945063555673,0.9928403557657124
CJ McCollum,2017-18,high,1.0692209329549147,0.9386913520000624,1.1390548455322764
CJ McCollum,2018-19,high,1.087673791018998,1.1358217748105974,0.95760956088412
CJ McCollum,2018-19,medium,0.9022981927710845,1.0373699011867992,0.8697940741666146
CJ McCollum,2018-19,high,1.0731350129198967,1.0553202757188138,1.0168808821463688
CJ McCollum,2019-20,medium,0.9645350643705906,0.976512100045431,0.9877348824717244
CJ McCollum,2021-22,medium,0.9288854330567584,1.0535985273669604,0.8816312940168287
Caleb Martin,2022-23,high,1.7215462106173156,1.3331717949818327,1.2913161057692308
Caleb Martin,2022-23,high,1.2175573199728262,1.1762463046286744,1.0351210585585586
Caleb Martin,2023-24,medium,0.9528281840796021,0.8284241506144493,1.1501694915254237
Cameron Johnson,2021-22,high,1.0620800428724546,1.0185783781990037,1.0427082152974505
Cameron Johnson,2021-22,medium,0.8846787987987988,0.9533060553516928,0.9280113074204946
Caris LeVert,2022-23,high,1.156425054635886,1.1596494332252711,0.9972195229894458
Caris LeVert,2023-24,low,0.7054312925170066,0.8055486764601517,0.8757152896295552
Carmelo Anthony,2017-18,low,0.7155539591315453,0.7970686442493038,0.8977319134231773
Carmelo Anthony,2019-20,medium,0.8994275839103424,0.9174477544326898,0.9803583687078832
Chet Holmgren,2023-24,low,0.8295783926218707,0.8841359144721116,0.9382928337632168
Chris Paul,2016-17,high,1.2622764630237693,1.304764653362324,0.9674361270984276
Chris Paul,2017-18,medium,0.927158064516129,1.0673169596690797,0.8686810943242139
Chris Paul,2017-18,high,1.0140924763865735,1.0543404616791818,0.9618263864895142
Chris Paul,2017-18,high,1.2306876665747635,1.2432593240762837,0.9898881454109658
Chris Paul,2018-19,medium,0.9068321859019535,0.8906054842913808,1.0182198536802
Chris Paul,2018-19,high,1.0975603318250375,1.1299989872563083,0.9712931995540692
Chris Paul,2019-20,high,1.0017311630385999,1.0101019372453202,0.9917129411418134
Chris Paul,2020-21,low,0.6516991076442297,0.8805697096980567,0.7400880367185175
Chris Paul,2020-21,high,1.1212411821244024,1.0752373027878015,1.0427848617391948
Chris Paul,2021-22,medium,1.0155832047325102,0.8813853796827594,1.1522578297112815
Chris Paul,2021-22,high,1.4511053106470737,1.2695854594983722,1.1429756853236348
Chris Paul,2022-23,low,0.7970839328537168,0.9362664958360024,0.8513430058628682
Clint Capela,2016-17,medium,0.9145498622297584,0.9478465805148224,0.9648711943793912
Clint Capela,2017-18,low,0.7131757829030893,0.6987648060869084,1.0206235011990408
Clint Capela,2017-18,high,1.0298871789665045,1.0204871427560838,1.0092113225307606
Clint Capela,2017-18,low,0.7888480881961097,0.860583533486494,0.9166432513532284
Clint Capela,2018-19,low,0.6271240963855422,0.7790786937222576,0.8049560351718624
Clint Capela,2018-19,low,0.6923678615390354,0.7989898129261384,0.866554054054054
Clint Capela,2020-21,low,0.6855390854105572,0.7159009563261763,0.9575892857142856
Clint Capela,2020-21,low,0.603118751612487,0.5449156832750582,1.1068111455108358
Clint Capela,2020-21,low,0.6375826802760578,0.6918639156632138,0.9215434796377224
Clint Capela,2022-23,low,0.7337577160493826,0.7881915483765704,0.9309383202099736
Cory Joseph,2015-16,high,1.4670009643201545,1.093117989959314,1.3420335021425789
Cory Joseph,2015-16,medium,0.9410345471521943,1.1514360970964743,0.8172703196687681
D'Angelo Russell,2021-22,low,0.644483228097869,0.770131015384263,0.8368488156217146
D'Angelo Russell,2022-23,low,0.843006409898075,0.9610127296037924,0.877206288667613
D'Angelo Russell,2022-23,medium,0.977412831042415,1.072243123758552,0.911558963993421
D'Angelo Russell,2023-24,low,0.7418126582514148,0.9081212790656924,0.8168651867893881
Damian Lillard,2015-16,high,1.0527478182508063,1.0877684427911825,0.967805073982001
Damian Lillard,2015-16,low,0.8324511457410101,0.9141234161941204,0.9106550942616192
Damian Lillard,2016-17,medium,0.9150697460718293,0.9769267258672242,0.9366820682068208
Damian Lillard,2017-18,low,0.6119607190778911,0.7705837828139106,0.7941520866728056
Damian Lillard,2018-19,medium,0.889329831005951,0.986284468122012,0.9016970861351262
Damian Lillard,2018-19,low,0.7637221581961071,0.8189632974476516,0.9325474787164372
Damian Lillard,2018-19,high,1.1287042813916919,1.059442882306293,1.065375302663438
Damian Lillard,2020-21,high,1.0776899824875175,1.018905177205072,1.0576940883190882
Damian Lillard,2023-24,high,1.2535511363636365,1.1571146799628944,1.083342176942941
Daniel Theis,2019-20,medium,0.9185600616457177,0.955804280961272,0.9610336341263328
Danilo Gallinari,2018-19,medium,0.8796942311240257,1.1746977980590687,0.7488685452356582
Danilo Gallinari,2019-20,low,0.7516118840613629,0.8060183819634511,0.9324996810003828
Danilo Gallinari,2020-21,medium,0.9834741094381195,0.92785769460459,1.0599406731839742
Danny Green,2015-16,medium,1.25985347985348,0.8915122872781756,1.413164459796584
Danny Green,2016-17,high,1.1717676862450743,1.0351645442493878,1.1319627326443444
Danny Green,2021-22,medium,1.1505081185016381,1.2598892273752669,0.9131819635433324
Danuel House Jr.,2019-20,high,1.1767524401064775,1.1577698161088108,1.0163958532460848
Dario Šarić,2017-18,high,1.0532859952693556,1.0629620729528568,0.9908970621532888
Darius Garland,2022-23,medium,0.938203296761373,0.9694714132207456,0.9677472527472526
Darius Garland,2023-24,medium,0.8599993224932247,0.9699960541643275,0.8866008462623414
Darius Garland,2023-24,low,0.8151386583679114,0.8305700138158562,0.9814207650273226
Darren Collison,2017-18,medium,0.9049879598945164,1.028183711212947,0.8801811874911958
De'Aaron Fox,2022-23,medium,0.9211697658862876,1.0534810982224818,0.8744055944055944
De'Andre Hunter,2021-22,high,1.430063508764318,1.171127189552855,1.2211000833396473
De'Andre Hunter,2022-23,medium,0.9339124637721037,0.940993357452343,0.992475086434818
DeAndre Jordan,2015-16,medium,0.9560154992553411,1.0962221088666286,0.8721001807231881
DeAndre Jordan,2016-17,medium,1.0939071245612373,1.1734483916349965,0.9322157943708694
DeMar DeRozan,2015-16,medium,0.9700504135731725,0.945926690810469,1.0255027403255048
DeMar DeRozan,2015-16,low,0.7735909282006287,1.0546695299535704,0.7334913034177487
DeMar DeRozan,2015-16,medium,0.9051314868090629,1.118822845734163,0.8090034005474053
DeMar DeRozan,2016-17,low,0.7065911770691181,0.7631673853354564,0.925866580053772
DeMar DeRozan,2016-17,medium,0.8787278182343972,0.8875618523797288,0.9900468523724336
DeMar DeRozan,2017-18,high,1.0670315169925955,1.1181365755723296,0.954294439788292
DeMar DeRozan,2018-19,high,1.068500304112638,1.0379275633696163,1.0294555630103586
DeMar DeRozan,2021-22,low,0.6537496832120488,0.8029881535657604,0.814146112005512
Deandre Ayton,2020-21,high,1.0413919446001494,0.9858475336322868,1.0563417862021858
Deandre Ayton,2020-21,medium,0.9657417910811864,0.8049918032786886,1.199691459152468
Deandre Ayton,2020-21,low,0.8395306776556776,0.9118912087912088,0.920647846543612
Deandre Ayton,2021-22,medium,1.1140404929577468,1.244024295127382,0.8955134536529886
Deandre Ayton,2021-22,high,1.0707589285714287,0.9780298056722688,1.0948121645796067
Deandre Ayton,2022-23,low,0.7733292066439698,0.8858134548830927,0.8730158730158729
Dejounte Murray,2022-23,high,1.0626800803020318,1.0695676770328375,0.993560391849244
Dennis Schröder,2016-17,high,1.2517781156998902,1.1374628049004256,1.1005002627839526
Dennis Schröder,2018-19,medium,0.880181451612903,0.8143927222203247,1.0807825605479562
Dennis Schröder,2019-20,medium,0.8720528565525076,0.9976553817174422,0.8741022927689595
Dennis Schröder,2020-21,medium,0.9447344707957017,0.966162708865806,0.9778212946189372
Dennis Schröder,2022-23,medium,0.9376686014372582,0.9288728168779532,1.0094693098984946
Derrick Favors,2016-17,medium,0.9749012215352134,0.8331351119729221,1.170159806644782
Derrick Favors,2017-18,low,0.8416698450935127,0.8032151739212867,1.0478759271746458
Derrick Jones Jr.,2023-24,medium,0.9316746681935636,0.881522628229636,1.0568925156971274
Derrick Jones Jr.,2023-24,high,1.1394808104928016,1.1491002102294567,0.9916287546977872
Derrick Rose,2020-21,medium,0.9829973201401774,0.985216131237184,0.9977478940644016
Derrick White,2018-19,high,1.5272542630607142,1.386615273364,1.1014261074418406
Derrick White,2021-22,medium,0.8589685105363989,0.9742609840429588,0.8816616128584738
Derrick White,2021-22,low,0.8219917649950838,0.855024060060536,0.9613668239194186
Derrick White,2021-22,low,0.7125429984779301,0.7662739786587213,0.929880197322058
Derrick White,2022-23,high,1.173031855796491,1.0249935320144063,1.1444285443354425
Derrick White,2022-23,high,1.1753770261098688,0.9950512628561622,1.1812225861973238
Derrick White,2022-23,low,0.8151415822492747,0.8546775124846443,0.95374169829222
Derrick White,2023-24,medium,0.9723365542763158,1.122976718448165,0.8658563782337199
Derrick White,2023-24,medium,0.8663918933987511,0.8971401260909266,0.965726387887527
Derrick White,2023-24,medium,0.9394725427527809,0.9922468266365496,0.9468133508043968
Derrick White,2023-24,high,1.4860785545954431,1.2239882125111723,1.214128158592768
Desmond Bane,2021-22,low,0.6696756202034626,0.6566130268314833,1.0198938992042443
Desmond Bane,2021-22,medium,0.9948385918496292,0.8750036136782171,1.1369536951598025
Desmond Bane,2022-23,medium,0.9203151796822664,1.0185521858370334,0.9035523093261666
Devin Booker,2020-21,low,0.8470929934654704,0.8329862951974424,1.0169350904683063
Devin Booker,2020-21,medium,0.8519739870165215,1.0132242102814777,0.8408543522463204
Devin Booker,2020-21,high,1.0014461414660971,0.9391305321469512,1.0663545771179284
Devin Booker,2020-21,medium,0.9353193916274181,1.021074175963825,0.9160151276419656
Devin Booker,2021-22,medium,0.8627016624725211,0.8786856699593717,0.9818091861136308
Devin Booker,2022-23,medium,0.9534224023586738,0.8504934370733498,1.121022644971271
Devin Booker,2022-23,high,1.0629543165467625,0.9177845285524568,1.1581741503349043
Devin Booker,2023-24,medium,0.9193542992831741,0.849204609255942,1.082606346294677
Dillon Brooks,2020-21,high,1.328722067039106,1.1520478208181069,1.1533566949465144
Dillon Brooks,2022-23,low,0.8144905956112852,1.0193407503078535,0.7990366277079564
Dirk Nowitzki,2015-16,high,1.055408000978713,1.0428916683928786,1.0120015654215766
Domantas Sabonis,2017-18,high,1.1956469648562302,1.0906671334996427,1.0962528604118993
Domantas Sabonis,2022-23,low,0.8257690203738959,1.066164683232464,0.774522954437281
Donovan Mitchell,2017-18,medium,0.8906111918113642,1.076351905356864,0.8274349563362202
Donovan Mitchell,2017-18,high,1.195752740043223,1.1697739032039962,1.022208425720621
Donovan Mitchell,2018-19,low,0.8152090193583795,1.036013145087502,0.7868713087511323
Donovan Mitchell,2019-20,high,1.4811341475795972,1.189846105096447,1.2448115275038352
Donovan Mitchell,2020-21,high,1.2377819522471911,1.175999376317469,1.052536231884058
Donovan Mitchell,2021-22,medium,0.9316517282588711,1.0585811358593613,0.880094776582762
Donovan Mitchell,2022-23,low,0.7537021402218445,0.8956977303159278,0.8414692978578844
Donovan Mitchell,2023-24,medium,1.0466213381330682,1.124324857173728,0.93088872976091
Donte DiVincenzo,2023-24,high,1.1163075621608733,1.1149784858845708,1.001192019660584
Donte DiVincenzo,2023-24,low,0.7513029953917053,0.8802688517977876,0.8534926504070964
Dorian Finney-Smith,2019-20,medium,0.9745451082084772,1.0206103327839258,0.9548650223344338
Dorian Finney-Smith,2020-21,medium,0.9090797073546397,1.010275432603252,0.8998335285775942
Dorian Finney-Smith,2021-22,medium,0.9141709511568121,0.8346894213406987,1.0952228790541616
Dorian Finney-Smith,2021-22,medium,0.9654638009049773,0.942459800786162,1.0244084682440846
Dorian Finney-Smith,2021-22,medium,0.9478200910931174,0.918915293145758,1.0314553454088335
Draymond Green,2015-16,high,1.137459763071895,1.0826221447017923,1.0506525925397616
Draymond Green,2015-16,medium,0.9331439343163539,1.0515542441633154,0.8873949579831933
Draymond Green,2015-16,low,0.7574917992424244,1.0099504023348405,0.7500287117973585
Draymond Green,2015-16,high,1.3970839051312647,1.3345920429599618,1.0468246926099631
Draymond Green,2016-17,medium,0.9911912460019469,1.1516851906352972,0.8606442577030812
Draymond Green,2017-18,high,1.1362184892402287,1.05091680085883,1.0811688311688312
Draymond Green,2017-18,medium,1.006474621212121,1.2022761167227831,0.8371409921671018
Draymond Green,2018-19,high,1.483672712063916,1.2859724612408558,1.1537359910742535
Draymond Green,2018-19,high,1.4072229295676837,1.446312455389008,0.972972972972973
Draymond Green,2018-19,high,1.35824468441656,1.3225617225819444,1.026980186425594
Draymond Green,2022-23,medium,1.2461585465211014,1.3694814992494466,0.9099491648511256
Duncan Robinson,2019-20,medium,0.9801813936781608,1.0571614933767872,0.9271822704658524
Duncan Robinson,2019-20,medium,0.8929401178010469,0.9571882482281956,0.9328782707622296
Dwight Howard,2015-16,medium,0.8818884828091009,1.0349019144821492,0.8521469237501468
Dwight Howard,2016-17,low,0.667764705882353,0.7708363630426265,0.8662859432922553
Dwyane Wade,2015-16,high,1.0208772590361446,1.0257860840757165,0.9952145723988886
Dwyane Wade,2015-16,high,1.0834402468110196,1.0211910548947285,1.0609574394702352
Dwyane Wade,2016-17,low,0.7915594968908987,0.8531232775892774,0.9278371809612987
E'Twaun Moore,2017-18,medium,1.0123096605744126,1.0922888819609524,0.9267783251231528
Enes Freedom,2018-19,low,0.6791041445872456,0.780469363109354,0.8701227449617316
Eric Bledsoe,2017-18,low,0.8124074681927093,0.9185594194106422,0.8844364893824275
Eric Bledsoe,2018-19,low,0.669118619730755,0.981880326422186,0.681466571561644
Eric Gordon,2016-17,low,0.7830049628226712,0.7877022816540543,0.9940366824613996
Eric Gordon,2016-17,low,0.7730334017436683,0.7887836204165198,0.9800322696045152
Eric Gordon,2017-18,medium,0.9575837768906633,0.9675089284346908,0.9897415401012524
Eric Gordon,2017-18,low,0.7836595669151578,0.9305588929835026,0.842138603826175
Eric Gordon,2017-18,low,0.677032222222222,0.7781712020460357,0.8700299117239365
Eric Gordon,2018-19,high,1.0242381007842225,0.9449095837421724,1.0839535532361535
Eric Gordon,2018-19,medium,0.8740743792285697,0.7746339021881179,1.1283709333655048
Evan Fournier,2018-19,low,0.7675157928889059,0.9597821416241654,0.799677092959969
Evan Fournier,2019-20,low,0.5968157075281085,0.7152712685628557,0.834390718261686
Evan Mobley,2022-23,low,0.580966339267444,0.7237918850156304,0.8026704240472355
Evan Mobley,2023-24,high,1.2485556414922658,1.1963077556246569,1.0436742850006246
Evan Mobley,2023-24,low,0.7232190485668791,0.8577692761683738,0.8431393716938359
Evan Turner,2015-16,medium,0.9928751560549313,1.1942085954107813,0.8314084824631531
Facundo Campazzo,2020-21,high,1.2279316616548646,1.2575513995896446,0.9764464991693816
Frank Kaminsky,2015-16,low,0.7978621169916436,0.9066217089128852,0.8800386193579531
Franz Wagner,2023-24,medium,0.8540985237452804,0.9101862721666102,0.938377725377226
Fred VanVleet,2018-19,high,1.1261114690721648,1.0006687799153164,1.1253588516746411
Fred VanVleet,2018-19,medium,0.9340267027863778,0.7821266474707291,1.1942141414141416
Fred VanVleet,2019-20,medium,0.9329644755937925,1.114316306727519,0.8372528248587571
Gabe Vincent,2021-22,high,1.0301784003831422,1.0471267935982342,0.9838143830157832
Gabe Vincent,2022-23,high,1.3119843815185646,1.079447067305975,1.2154226189089044
Gabe Vincent,2022-23,medium,0.9785627868168544,1.1816322457944923,0.8281449582132041
Gary Harris,2018-19,low,0.8188792585600275,0.8123049230492306,1.0080934330498923
Gary Harris,2018-19,medium,1.0131815932706585,0.8657652309289052,1.1702729066442017
Gary Harris,2019-20,medium,1.0856363204382824,0.8583457756432308,1.2648006796849716
Gary Trent Jr.,2019-20,low,0.7364163912756112,0.8744045540965453,0.8421918525304267
Gary Trent Jr.,2021-22,medium,0.9253199350271347,0.9913864661224432,0.9333594583414973
George Hill,2015-16,high,1.2327748144712434,0.962303829344238,1.2810661008294209
George Hill,2017-18,low,0.8134922926008967,0.8481152165819446,0.9591766268260292
George Hill,2018-19,high,1.1024127791068579,0.9305393581884124,1.1847030105777054
George Hill,2019-20,low,0.757861663702435,0.9168981068408868,0.8265494912118408
Giannis Antetokounmpo,2016-17,medium,1.0145669979531573,1.0802701094870926,0.9391789970333152
Giannis Antetokounmpo,2017-18,medium,0.9196859146829883,0.8893302684793993,1.034133153092261
Giannis Antetokounmpo,2018-19,medium,0.9807491934864428,1.011797119537224,0.9693140794223828
Giannis Antetokounmpo,2018-19,low,0.7466812190412224,0.9303303235026634,0.8025979592173154
Giannis Antetokounmpo,2019-20,medium,0.9916056941534944,0.9329532379131892,1.0628675198893118
Giannis Antetokounmpo,2020-21,medium,1.0059246764085283,1.0766790818484324,0.9342845917295676
